country,iso,EPI_score,EPI_rank,BHI_mean,BHI_latest,BHI_trend,CDA_mean,CDA_latest,CDA_trend,CDO_mean,CDO_latest,CDO_trend,GDP_mean,GDP_latest,GDP_trend,GPC_mean,GPC_latest,GPC_trend,PMD_mean,PMD_latest,PMD_trend,POP_mean,POP_latest,POP_trend,TCL_mean,TCL_latest,TCL_trend,UWD_mean,UWD_latest,UWD_trend
Mali,MLI,23.56,174,0.666028695460055,0.662701841,-0.0005256610493474613,0.09358249634685577,0.0992074144968875,0.00310164572156747,8.098040308513038,8.816410891946411,0.09746959189957795,24.59927195856778,24.94262472110851,0.03924897193574466,7.89302483016881,7.959076146312453,0.00804150382798267,989.1834800742495,924.86503545968,-6.091809822571469,16.70662106060602,16.98389815376654,0.031204473880196915,0.007154218518130736,0.007688921462822,0.000323828201406779,7.811748878176578,7.351161861561018,-0.04911630956680736
Malta,MLT,59.09,26,0.6170531402987768,0.613890051966957,-0.0002892366375947131,-0.025562373908209236,-0.0092313667202766,-0.004208261243409544,7.640113064485668,7.478170918520432,-0.0374715231666111,23.705877257690805,24.23170456072242,0.053059401059592226,10.686331069463904,11.009065440509632,0.03510444416837031,594.3084089210306,390.69670370851,-26.514845571879903,13.019571706599967,13.222657480440871,0.017954112061886976,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,1.1922585266822319,1.0151750389891123,-0.02017511999485767
Mauritania,MRT,25.34,169,0.7116967761732098,0.708956512574298,-0.0004072408806951558,0.07041036175602385,0.086031202797257,0.002754529015933525,7.935705345423435,8.524744208328014,0.07450739272050758,23.84223242646985,24.173990458219507,0.03382226075966044,8.682146567826985,8.74472314212607,0.003576991690633679,1821.33050510025,1856.35624179199,-3.855993719231805,15.160255849820711,15.4294268275707,0.03024464530836662,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,7.652724454881986,7.12619517914511,-0.061137088720488675
Mauritius,MUS,40.86,88,0.6591438208615802,0.648059966005846,-0.0015846230285668432,0.027748734327989,-1.59907689805465e-05,-0.0034140989603355363,8.30219666903797,8.431334865795375,0.012481073849904899,23.997528451338002,24.227553008177285,0.029214299458342793,9.95471023322551,10.180142796363976,0.02773705706095596,1486.4355101928402,1403.11916426025,-23.094492685551547,14.042867153532837,14.04744892129168,0.0014758746780955464,0.0020082793173625897,0.0,-0.00016774963887466045,4.158633229878858,4.164532948221865,-0.00606238926437093
Mexico,MEX,46.09,58,0.7412750138338748,0.733346052994314,-0.0010017219571162726,0.008060917812291284,-0.0086565215676681,-0.002517414806625313,13.057918206162157,13.03518077178641,-0.002644641417184321,28.541227261013415,28.67607036055166,0.014214269659724077,9.949987324878931,9.995074837489272,0.00279920985101236,1107.2543367477308,1133.68254007985,-0.6728735621406136,18.591287702184825,18.68104115589392,0.011414926760095012,0.004102854886843905,0.0045923764854091,0.00010102607375841872,4.721389593158294,4.3823123542470315,-0.048879193476973885
Moldova,MDA,37.98,109,0.5574863261873702,0.556243801501189,-0.00014134615592445836,0.004303213333587457,0.0146007791356197,0.0015852099143246093,8.523902088669615,8.581163334447153,0.005651825539825832,24.182625598735683,24.39451906438832,0.03056531920684039,9.34888862457956,9.679811317565868,0.03840311770394537,1048.1816886449806,967.35688625231,-11.12652225610426,14.83382637818822,14.714770688924554,-0.007841174019889171,0.0015577691830852263,0.0032989737644932,0.00017027183905154352,3.854107737272075,3.639311362845479,-0.03599668981037562
Mongolia,MNG,34.15,126,0.7160222360060536,0.714209581,-0.00018064555909610416,0.08872303209970518,0.0615294299887041,0.001294597775477165,10.102825498945,10.696132972157796,0.09346578731719868,24.304547213002582,24.7570486980666,0.06119706031037475,9.402147887969562,9.694238516923575,0.04263456309415152,2186.107758120377,2286.41746647939,31.219485051886164,14.902484879753056,15.062872107884735,0.018558700580628213,0.004906935721403569,0.000215570495952,-0.0005241293288178135,3.604271155284581,2.8575767066190427,-0.10246964412799263
Montenegro,MNE,46.38,55,0.6574469432967105,0.655937192342316,-0.0001387267711556785,0.017712780196471586,0.0201064530492827,-0.0015390891569239588,7.709977902901563,7.7864893035806615,0.009602919461387867,23.29577872005969,23.555721425844908,0.02199202683565932,9.955331201678689,10.21260757644397,0.020942176300574288,1585.7411319597404,1381.76841739098,-27.909939230923367,13.340496966100703,13.34315215842186,0.001048855879404292,0.0014562217954345576,0.0016139948027189,6.240367424765324e-05,2.404306536431959,2.0804745793863497,-0.030017442748823456
Morocco,MAR,33.11,136,0.6783022627028498,0.675747946531404,-0.00018856384328892468,0.03477209884081025,0.0251858147882753,-0.002121939231595229,10.961854605658191,11.141313393469993,0.023800891455133977,26.30993071515535,26.556287576488778,0.03140075282467703,8.966704015468581,9.110895743285878,0.01926487764785436,2149.550690225882,1996.19293734626,-13.554764444808308,17.343355126653627,17.445502321547885,0.012133347088553377,0.0033996204592804218,0.0069169057046561,8.416922147875622e-05,5.542893992947104,4.6625018537964324,-0.10238332623743539
Mozambique,MOZ,38.78,104,0.749002315099292,0.745130588658536,-0.0006413993444268702,0.09412862386018266,0.0154475773365612,0.0016058921874318832,8.407136712393209,9.115420258259162,0.0998614781672384,24.26827312912006,24.65245385589913,0.05195008616131331,7.199191610906634,7.322032385744464,0.02351320464895819,253.0975170948137,217.45922588875,-3.8144834012115507,17.069837136941583,17.331082536110927,0.02841825964423663,0.0065877548987522,0.0086191788494972,0.0002613356763146082,7.742108242868634,7.287711747206537,-0.045456840172127706
Myanmar,MMR,28.87,159,0.6863636002558695,0.684018539496529,-0.0004527519605494217,0.0649081661231013,0.0728722532510844,0.005258364700971946,9.823378451209726,10.367031948459578,0.07457144427628333,26.144330271590178,26.39446024634566,0.05488071301147959,8.403962730957021,8.587677371480503,0.047355586896626105,1897.308479414251,2140.35786667466,15.009728126639272,17.74060181573835,17.80696929920349,0.007513168037749284,0.005104971034157842,0.0069602419867308,0.00034861489538048966,6.5361638870509635,6.05092728572948,-0.05682298797122663
Namibia,NAM,42.75,77,0.7409183875477371,0.742651445893273,-5.5053458572315737e-05,0.03332362161071429,0.0056015032045979,-0.0014968417579178557,8.041541717603682,8.144291269027457,0.023197875029237543,23.94357994937106,24.12575861353088,0.025484251654152412,9.273247556681058,9.22411236246208,0.001877161297122164,1100.7380128827772,982.81305302135,-12.168953423459627,14.670427025376117,14.901745225625852,0.023606899735779396,0.00920295079842821,0.0006191394413646,-0.0015863369820788985,6.856696618280526,6.431254984002903,-0.054786332103370534
Nepal,NPL,33.99,128,0.6749789081647047,0.672560782852307,-0.00037222217348787295,0.08830592433096103,0.11011517816061,0.008753219137098015,8.884870055776535,9.817320567039841,0.11882512229925227,25.32596126278413,25.6955230743367,0.043589019314450465,8.183724524318114,8.48925252189006,0.0374266325241353,1155.9686509042435,1256.28518831854,5.005422906825407,17.142521976609213,17.2064762742024,0.006151758639808877,0.0004808230531871579,0.0004406871837276,-1.5292584567177266e-05,6.436343330754059,5.733870167713412,-0.08887733283431287
Netherlands,NLD,70.49,5,0.6132532700226188,0.613057939645815,-7.269840326322209e-05,-0.009203508969547037,-0.0344844883273853,-0.0015822006086116485,11.975426444409932,11.671326959269884,-0.01836482531115848,27.711568479793744,27.85812041785272,0.013426837166827353,11.066368492777206,11.159102589883801,0.008531900026027599,522.3212688630621,239.7409646335,-35.08927680264345,16.64521569681653,16.69903212903551,0.004894804795380066,0.0023992862983454525,0.0032361336933214,4.206756917999639e-05,0.6672049182140343,0.5255616931714487,-0.025576498771196974
New Zealand,NZL,55.45,32,0.7326117479873367,0.732107671556791,-0.00013600951745058868,0.003264335639130259,-0.0112411987898277,-0.00160078672282585,10.468043617124943,10.359671567103486,-0.005696394731346514,26.043074098956296,26.274064183269957,0.02471194795556641,10.70001887739852,10.801298756687688,0.011003838748747148,226.42115281462318,200.03713071585,-5.103356110522984,15.343078028141313,15.472785990470285,0.01370785956407256,0.005812425475307731,0.0054652018346952,8.423887020144121e-05,2.413527758822689,2.2798648116622138,-0.014973273370961203
Nicaragua,NIC,41.7,80,0.7814030562435674,0.767279275630329,-0.0018978063691737492,0.018101176908054878,0.0011248509091854,-0.0013874770257336047,8.481961420854862,8.599565245500454,0.012201748020665771,24.384046747784957,24.65809508321076,0.03171152083016762,8.767962339837833,8.922328814419279,0.018119918445468845,588.8196603147853,597.79159194646,7.324960180662136,15.616241154364685,15.73589980148931,0.01358873141840148,0.010628829998095732,0.0115123441857682,0.0003384942352752079,5.406658361968185,5.000382455629777,-0.062088797327372235
Niger,NER,31.1,147,0.6889563919798716,0.685880523636232,-0.000502721215040711,0.07109564458888058,0.0482559110054834,0.003033675264599416,7.4042611238806835,8.050192682356538,0.0908750521794901,24.040254665683268,24.51196293707159,0.05474195374589156,7.274834729071625,7.432817630103932,0.01870776415315046,1346.4370955202737,1268.26377360833,-11.036349562977643,16.766116725429363,17.07973703866898,0.03602119145085657,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,8.50323163036877,8.099243061693413,-0.060251576362026826
Nigeria,NGA,32.85,138,0.6266047845074022,0.622801533326201,-0.0007465843173404066,0.01465992453437479,0.0200994196513382,0.0012628925224396487,11.61570080862527,11.770486610743319,0.02377842152655918,28.002653023761894,28.211825759412953,0.03361641024346289,8.971528279111837,8.96761058398942,0.008262616330811486,1953.3206409861334,2021.27909021584,14.536916908779943,19.031252237729934,19.244342660349673,0.025352669665932547,0.005656336530352274,0.0094488365134498,0.0005818536614824602,8.033215633411691,7.345641264219529,-0.06705572354805645
North Macedonia,MKD,46.17,56,0.6534353924228272,0.652291777532286,-0.0001237524709060302,-0.010727575054575516,0.0052548209347562,-0.0009555635675804457,8.94388408884596,8.90101031048137,-0.015697417181309407,24.283094014030528,24.481484957755864,0.02381637816745365,9.817828796056276,10.062895221600915,0.028790277429129093,1988.2110882190966,1670.12166017525,-33.47612205712879,14.46532091979168,14.41863291657576,-0.004975500543625792,0.002691590903285079,0.0028637792126898,-5.406062347857724e-05,3.488276249743778,3.1676190549689913,-0.023696975101088535
Norway,NOR,69.24,8,0.7547371902521876,0.753045797034147,-0.0004210149182566452,8.728480432578431e-05,-0.0164814100408934,-0.00107435348440011,10.682104087392464,10.56797802384627,-0.005053989664364536,26.80507316421659,26.932329945433246,0.013295233078776626,11.36295417315275,11.408526181105083,0.0033173611759782793,194.5958638044105,76.77193812068,-16.179575446021747,15.442130809765043,15.523815045996383,0.00997783173275932,0.003545569443313626,0.0054919134946181,0.00019576392131596487,1.3297689763465228,1.2647478944468595,-0.010503049712724711
Oman,OMN,48.5,49,0.7032029310990191,0.700675279418305,-0.0002990945331053267,0.061546625744229144,0.0216728712974359,-0.00466368244799928,10.99242655936095,11.287424636487993,0.04174883837122244,25.73416328306194,25.974649528474973,0.03333747515108915,10.628459706865577,10.539921949315904,-0.010726244730203914,2861.941619510336,2280.0499701976,-58.51648884626187,15.105728148792108,15.434754236347095,0.04406396463332864,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,3.8302471327121377,3.6018794724130165,-0.030025520712693814
Pakistan,PAK,29.03,157,0.5724823708744766,0.571359219923675,-0.00020131119502358915,0.03594713493710864,0.0381685415926662,3.7368304712101666e-05,12.031376956669616,12.138125015949225,0.028647151866433906,27.620163199279443,27.92456330714791,0.03659181961854237,8.449467494950524,8.597808532444862,0.018252429635538615,2087.7371596642856,2132.73599684725,2.029564907458122,19.170910894730344,19.32693930546459,0.018335517123941034,0.000652828334422557,0.0001139960899497,-9.127896715627385e-05,7.391472143535929,6.739354741701712,-0.057944682259141296
Palau,PLW,49.47,44,0.7853349614792782,0.777892912292098,-0.0009576147222393805,0.002223995220358626,0.0013976308528394,-0.0008674364988015119,5.378614280590661,5.380860859557129,-0.0023832400215484674,19.607413491875413,19.48946321965743,-0.005654600706910534,9.798161782880065,9.706679913553204,-8.770049662779061e-05,616.7024833602162,554.7055535111,-3.902811020126198,9.809362393883456,9.78290058954701,-0.0055665772816360535,0.0007446042414746789,0.0003495099165769,-6.485094194130713e-05,6.135262569759997,5.8863668113942875,-0.02915854274460689
Panama,PAN,45.14,66,0.797484703996134,0.788341407085888,-0.0017140720768173987,0.030839628624715506,0.0091923106979294,-0.00224347027456175,9.130387771626154,9.472944706146537,0.024993671307562308,25.3596567334974,25.79811986079619,0.05292405964521724,10.189071014590699,10.487766702402142,0.03614582009039717,839.0049969411674,851.90584484123,0.08609416309323911,15.170624468686084,15.310381258433772,0.016776783849822674,0.003940166316134343,0.0044754365471024,3.54712306931461e-05,5.084170634433465,4.714838261439333,-0.03743029585136125
Papua New Guinea,PNG,28.94,158,0.8239024529039892,0.818100736536511,-0.0006907662945035977,0.046835711239159174,0.0367699943676771,-0.0018132841940877553,8.729686841186293,9.031064188772302,0.031208805232080892,24.182704964313977,24.50055038744532,0.04392153163160062,8.237103548478734,8.344468890829788,0.018036532175008543,678.4719196825499,655.73284432483,-1.178035370352675,15.945867845431804,16.156319328775478,0.02588010476630864,0.0019481520141415422,0.0022182068644778,0.00011129411985266247,6.951800837262141,6.714839172220821,-0.023938578865316078
Paraguay,PRY,38.95,101,0.7549038396539857,0.743251596,-0.0016762463701358653,0.03655387637028764,0.0308617634643971,0.0037460433864338395,8.673413859102565,8.942027712430118,0.04757814088778396,25.132291099282345,25.40831921144219,0.03681241694077453,9.511344467217969,9.669478149927023,0.023631211821406196,997.0890461360877,1182.40911753817,18.21686154697389,15.621021514964236,15.738904392431003,0.0131793868671734,0.013274708444998942,0.0101735389615256,4.590272939867845e-06,4.7757709220810725,4.215628630915745,-0.07835715442840806
Peru,PER,41.01,87,0.8294246538331053,0.823295349443347,-0.0006310297468721351,0.039023574523933416,0.0294837671449555,0.000609492291150081,10.7383966113369,11.098405775151157,0.04120833442372212,26.715598526904625,26.97472929537593,0.03891303392324003,9.482053864835127,9.637474469182909,0.02816715536579485,917.9272999798312,988.14569236533,-12.495269527003497,17.233622080023874,17.337320095471537,0.010743578980209625,0.0023233170902336,0.0030706929982109,0.0001195147670470147,4.660083790802488,4.392665036515147,-0.05808769975462463
Philippines,PHL,27.87,162,0.6692399155041077,0.665526928326288,-0.0005873431410808086,0.03703195676961046,0.0444179728284726,0.003846525660186562,11.542019757298425,11.989044579822908,0.05173013348429923,27.344076309266292,27.75963798070302,0.05008531926045139,8.900719972023465,9.200242857826716,0.03473977407776916,1441.7520151827205,1526.09212372623,6.965354887589426,18.443495227198593,18.559496151548263,0.015340740326896338,0.0036123464557830686,0.0032681470051482,0.00011009932937997916,6.084112078176772,5.773497035165212,-0.029829206290291673
Poland,POL,61.77,21,0.6368340841945169,0.635705218,-0.0001460225391814279,-0.0012659798576223316,-0.0060999836818652,-9.395783998654338e-06,12.681862342264496,12.554065652898807,-0.0040276812786912,27.794507500529537,28.102422650233382,0.035785113739772,10.345954192569303,10.684502898804983,0.03752279279897732,1391.6911576555112,819.9400700319,-65.71754317556056,17.448586145161503,17.4179426759876,-0.0017388962940080817,0.005880051763587284,0.0072336580002433,0.00021051332903168865,2.1609509184204243,2.739205483620772,0.08223410845261957
Portugal,PRT,62.74,18,0.649561994874264,0.648677627,-0.00013953026616491708,-0.011102132641963077,-0.0353967879594564,-0.001288659078424404,10.839692589331447,10.535371861770825,-0.026753868621060786,26.686217895523168,26.814195258000332,0.005203469943342412,10.524820090780949,10.639915819631923,0.006327653167460779,394.5398630081321,286.78877510981,-17.962118859107683,16.161424798561654,16.174303474241306,-0.0011243483369445689,0.02429660457423234,0.0190592659165981,0.001117783463288011,1.2762892431058945,1.141638467244892,-0.024243432177391513
Qatar,QAT,45.07,67,0.7145746404619827,0.712008684810452,-0.0003014651586368079,0.04915653241845496,0.0248273265165422,-0.0017631774757101211,11.346272136762924,11.691451128107513,0.04259781075283969,26.146311045145303,26.458539530954173,0.05903579544335287,11.686632394050543,11.666204272194108,-0.001158061541316609,2447.2015472760104,1977.13670629328,-120.51909067645195,14.459687655857085,14.792344214200071,0.06019382764746058,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,3.152477883054275,3.0045841053254336,-0.026296636844966838
Republic of Congo,COG,38.91,102,0.8006618355133176,0.794870493295593,-0.0010155548897269368,0.023792078344429497,0.0129776277445425,7.315044334057411e-05,8.662399617150545,9.021027203832759,0.03713082517670365,24.347326310812207,24.36512038591973,0.012279858964343833,8.942673784307443,8.727986838269425,-0.01557978013004846,1681.0287531314361,1833.80389082666,9.206470240918028,15.404784574852727,15.637295710719105,0.027861810272495523,0.0017222461667734368,0.0024505537933271,0.00013573290468387955,7.5959836989926615,7.111854403853135,-0.06641923734740293
Romania,ROU,53.94,34,0.6041096005720081,0.602461438,-0.0001767403202538379,-0.01451080398707253,-0.0123559251802766,-0.0009998968826257916,11.3423250958898,11.125305457996694,-0.02227517274427405,27.09684882360865,27.362710035193764,0.02776492820746521,10.288581983478048,10.599659838905403,0.03372473738368059,1538.7587265228394,1122.09500227342,-56.224892023688966,16.808301523055366,16.763075173551634,-0.005960962454242917,0.002391796874329142,0.0024335054243127,-2.650242524395427e-06,3.4869841703530757,3.3665489895026033,-0.00562146209253285
Russia,RUS,40.72,89,0.776636541875192,0.77412226700249,-0.00036711696195909703,0.00560350268725671,0.0046320946441744,-0.0004809760496760407,14.316145349975596,14.365442806329149,0.003260159715299192,29.252353223936666,29.39497797879747,0.016274791832736203,10.467063645703268,10.610886927870048,0.015356198706601905,1562.638166460771,798.12812653882,-100.53313888980955,18.785318168863977,18.784115704405988,0.0009181439878380862,0.004819146437503715,0.0061190809072109,0.00023436202724163284,3.017044414425427,2.6885768148028646,-0.04835617647271391
Rwanda,RWA,26.42,167,0.6673511165987336,0.663609710252107,-0.0006044440343111338,0.05610125278961244,0.101318584626024,0.006979784630619702,6.809586718465069,7.6093739264491775,0.08322066442474628,23.88553419073865,24.478460328556093,0.06647922958379576,7.643641208696948,8.027476235982638,0.042488734409919085,658.7538670318695,666.33846904773,-3.6888654406885806,16.2423857350432,16.45131058833565,0.023969459324950794,0.004014470812979574,0.0057027935679924,0.00028454530733502595,7.688920221377156,7.16635710075833,-0.06693340845756839
Saint Lucia,LCA,44.52,72,0.80156211965396,0.793861603563575,-0.0012885732868165806,0.020289942234593083,0.0081897546817693,-0.001899333185880794,6.158706151406026,6.250063783298156,0.012973516159550854,22.024450628654893,22.15738328734303,0.007070022597052594,9.96049363859053,10.060694016977026,0.002623777002159679,820.879638735367,621.47441401945,-19.33407350688197,12.064010110276902,12.096737575116936,0.004446116061001379,0.0010347747471062844,0.0006163893199981,-1.2907971637315882e-05,4.489570470560966,4.419756414297419,-0.020197756745911313
Samoa,WSM,39.29,97,0.6896590675746728,0.688010504641237,-0.00014946934136187212,0.027216150909482928,0.0142046620827865,0.0003355628548304059,5.3367586829216345,5.463174316269457,0.025918552808999892,20.983056791639388,21.19313476727658,0.016960246386291896,8.774777287106403,8.907171760114219,0.008291846062611652,256.4785749463984,283.54523304742,2.2059918227798136,12.208439355271949,12.286103045435663,0.008667080733711065,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,4.842114536319146,4.720235740893441,-0.013888600117823495
Saudi Arabia,SAU,38.74,105,0.702673724067086,0.700597869828907,-0.00024280328275920829,0.045206025338531027,0.0140948761191992,-0.0036806952889729856,13.263581704124542,13.426080538237564,0.028461961588640138,28.09226822183398,28.407228408390637,0.036284870216343405,10.971638122414475,11.074154485896429,0.010329977425498682,3674.5189674738176,3285.78679113686,-41.544555144934954,17.12064735627233,17.333089460285997,0.025954715632386386,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,4.523933962617269,4.273019240011843,-0.04024524253567596
Senegal,SEN,33.34,133,0.6300204118122309,0.627747402526285,-0.00040878710099366257,0.059107480302013606,0.0497315914000052,0.0011816403907226485,9.033781574722864,9.552713515427914,0.06471415558831835,24.671041647476837,25.077659678862315,0.0435509946650948,8.202773459519737,8.367709285587193,0.016296948189076253,633.6115294822783,679.16312388736,2.50431442768547,16.468543376766267,16.710182722509245,0.027249651027794433,0.005815411152615363,0.0084080099486531,0.00044395594202884284,7.321214167878,6.688933896605621,-0.08428377977592162
Serbia,SRB,44.94,69,0.6026639735276961,0.601085259964303,-0.0001684850572959327,0.0010381994541882108,0.0071420969837765,-0.0013282853544591643,10.733379366008293,10.666821030717092,-0.00935052487075508,25.635124969677605,25.861703173745088,0.0179467970238908,9.858967073180628,10.15565540214024,0.02390029395978546,1813.7384899860526,1547.71822425679,-36.685540094112575,15.776210809104306,15.706086779053122,-0.005954720736907856,0.0011403851449534527,0.001860150824497,6.282403932230312e-05,2.8241857988048324,2.6928323323983823,0.00038154922453930096
Seychelles,SYC,50.03,43,0.6889375116546033,0.684540114641112,-0.0005884741686995819,0.03382998369789504,0.0324127209724494,0.0004274372742730517,6.194600362534838,6.465069307443601,0.03187513708866187,21.615603797853534,21.955751033524948,0.04145506120396889,10.167940441708879,10.262432390850378,0.02523569104860254,614.9318487240115,494.63805601702,-20.133390233810434,11.447712947167352,11.693361912728784,0.016218212171919197,4.5946208814831166e-05,3.178951070995e-05,2.2609177239409467e-06,5.126876283905433,4.901442854628582,-0.026681323787011716
Sierra Leone,SLE,29.26,155,0.6500325699491841,0.648997514,-0.0007946586453831444,0.07622243108084792,0.0336018985378284,-0.0031862884651390633,6.765301955667669,7.230877900178593,0.0687427319032594,23.62815696437538,23.968869188098946,0.0377750526387939,7.88925618308113,8.018278379087812,0.013571293526096885,718.567557012459,728.10299368852,-0.7997597549806915,15.739277262598373,15.950920368041851,0.024198549197734426,0.016717773069176826,0.0235943628181031,0.00211494281615959,8.633811134771495,8.083829100720639,-0.07256217477818486
Singapore,SGP,46.06,60,0.6450610976802584,0.636918259575634,-0.0013032997084185865,0.006868958546361789,0.002611234887168,0.00154685671491686,10.738691595860466,10.840925432065879,0.013771852968812823,27.041685260536923,27.36531230602084,0.04197153169899638,11.566292377634662,11.771870394085209,0.026948145628356786,665.1647069471791,549.65990526592,-16.563315398181935,15.475402663159738,15.593449799605452,0.015023124769941795,0.006809568010176243,0.0100466472292996,0.0005863993528155408,1.3309356099833531,1.2784360458228878,-0.01198652284223672
Slovakia,SVK,62.37,19,0.6241353845336134,0.622714812918076,-0.00015998093147052308,-0.012116123233445736,-0.0115628514178158,-0.00033321624908855333,10.498142888343168,10.33420594521177,-0.016084321497612776,25.88332842412684,26.091366277342416,0.026294396300001414,10.3787883323779,10.584542438507691,0.0254245613676986,1375.6196553749144,757.35567880096,-78.91821480201685,15.504571689492234,15.506849327565442,0.0008690229480315153,0.0048355799705977415,0.0036243953914005,1.4911941519986314e-05,2.6585515644435667,2.758767460450696,0.039824119590369696
Slovenia,SVN,64.95,14,0.6430948401305943,0.641233757537129,-0.00019898944270956194,-0.006338482138200421,-0.0151398426174615,-0.0019440713633601934,9.610183939512206,9.393758359278083,-0.019990104830417355,25.145971157737353,25.345629980370052,0.01596745603249831,10.60721838682049,10.778506747439398,0.013036316400423773,720.4830316606457,452.24592189813,-36.40017564644697,14.538778086296942,14.567144547434395,0.002930823174220986,0.0020402510588290314,0.0026345455373727,0.00016702702511760338,1.8866442475339047,1.9902453425203075,0.03128281193270604
Solomon Islands,SLB,29.23,156,0.8404349520168316,0.834901002957691,-0.0006877922195224833,0.011683618409738727,-0.0106041384930915,-0.0041508752447012975,5.731220452058364,5.644598036887748,-0.005177316629073425,21.181109109011334,21.350097796463622,0.031388521264080003,7.849013769097065,7.758151876048198,0.0009857315961181038,480.0455454023163,532.70882415612,7.056294929320729,13.332488045684874,13.59237450662194,0.030402329820431343,0.003818799952893463,0.0049044056244546,0.00030061541421904574,6.182036941011953,5.818988318646287,-0.04083837618965992
South Africa,ZAF,37.6,111,0.6812027561090295,0.682291750484655,-3.0768575716765515e-05,0.008751237206679894,-0.0092218149126032,-0.0024298882465633026,13.028573391031403,12.986784607837157,-0.0025614430940809106,27.387301926564636,27.486824294444983,0.014639839536814438,9.553455430223337,9.524886519837299,0.0007111952848848164,2075.569515672577,1660.50602848947,-46.15466251402104,17.83391752189915,17.96201080510829,0.013928590391008489,0.012111266059043932,0.0087247435843801,-0.0001754866716212619,7.273554033526445,6.761971013792141,-0.07422152608070125
South Korea,KOR,52.65,37,0.6315802699864618,0.628223835043295,-0.0005157509492447456,0.019239511892005456,-0.0083616302031677,-0.001842697274667956,13.296978374683652,13.286486169695094,0.011269961056085876,28.41216679914256,28.65849496702414,0.03094344453074725,10.67607433475822,10.897301084379968,0.026637329117303696,866.3314976327115,727.03361192802,-21.432769782346536,17.736115827751746,17.76121241027123,0.004305489178404695,0.002757151094451079,0.0039305070944088,0.00015272227670191273,1.8675864160166087,1.7218526903138303,-0.011370226578409135
Spain,ESP,66.28,12,0.640491062845391,0.639364297495539,-0.00013789966644240718,-0.005754946838926454,-0.0235774008022883,-0.00269494092156744,12.522768642277901,12.280538689169248,-0.027156339832208255,28.343883980937004,28.458772192434573,0.0066481263847371404,10.689732777275397,10.764859769292224,0.0029753256846156055,426.8639870266495,321.14758909157,-16.521507069296188,17.65417402731243,17.693933573139073,0.0036727347939552986,0.006518838537532089,0.0087574926677253,0.00029912686632426274,1.326089993394919,1.2204387018346683,-0.012969079834052146
Sri Lanka,LKA,39.58,94,0.6229643744700163,0.6226057270715,-0.00016389382022397793,0.043362634346757,0.0011414393496902,-0.00021774204831212862,9.693072792839882,9.860946341614893,0.03910677401390436,26.222073810994946,26.382854710086452,0.041555964831035616,9.354397770706939,9.474698066086948,0.03654529883360031,1165.3334750850645,1327.17365545339,2.130335876493717,16.86776492059673,16.90823346221012,0.00500724221690636,0.002570268281795137,0.0027894869330709,0.00010128336926186024,4.980406076051961,4.785073563888878,-0.030823436617798062
Sudan,SDN,31.31,143,0.6742473968140364,0.671668474451391,-0.00040355620675811514,0.06540825526975526,0.0247238116302366,-0.006771882756937326,9.685991798053871,9.782252926091909,0.029597485302730417,25.830610861611657,25.41596409631178,-0.012875406175380943,8.340997330976673,7.6880334624650715,-0.039920446508106,2094.416244144732,2178.62940240519,5.525453118279513,17.489859480100783,17.72838903737019,0.027055427286701645,0.0007573990638965052,0.0006591879467326,-2.496620576696098e-05,5.916590100929608,4.995770656483694,-0.10210487686934368
Suriname,SUR,44.54,71,0.8824937844046902,0.879944080174751,-0.0003734137706402495,0.015941273862478334,-0.0023994331666519,0.0011451336109323234,7.794273181122736,7.961923534351769,0.026678683199491522,23.240049530599997,23.204997165909045,0.006441837790704978,9.980163075638243,9.853344459091193,-0.004315113007166222,1672.1521849672447,1555.24828660466,-18.207202818386673,13.259934718148536,13.351706869305067,0.010757147227574494,0.0007794925421708631,0.001239727709033,6.4583392658715e-05,5.670092757452804,5.530850038071325,-0.027691498883065654
Sweden,SWE,69.2,9,0.7278534078954475,0.725783158409783,-0.0004375408186456946,-0.01855356748441932,-0.0226125434966423,-0.0008901552243404909,10.706510877944543,10.510793509024216,-0.022853359703353986,27.067949617961332,27.215891200453918,0.017544037341446633,10.975418342211213,11.04553865334518,0.008309133162707828,192.82681724039475,73.81323911737,-16.28271702394523,16.09254851667647,16.17036860032719,0.009234761075642132,0.009148758564023083,0.011833755248653,0.00025185699041731105,1.2034480808921855,1.0950464901282384,-0.01841989412219118
Switzerland,CHE,64.06,15,0.6721595339273911,0.671330775256029,-0.00014055723684050587,-0.010455680337977558,-0.022451343582509,-0.0017187372351932,10.589016244220069,10.37281864513124,-0.018913750036015815,27.157470014395482,27.318374359083645,0.017610298029823696,11.244003056007482,11.318163435581003,0.007494276032014013,432.6610215050964,210.72003341226,-27.46839158307123,15.913480179329174,16.000223186303284,0.010115922736285353,0.0013833628823185949,0.0020718052181199,3.5944106237315427e-05,1.0111900541937757,0.9479090469653373,-0.006936583446181462
