country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
Maldives,MDV,0.7805214830963096,0.07716890650587382,7.1240547102142475,22.737037524993177,9.81168011078788,1027.6592959844122,12.925415142060617,0.0005441937748227052,5.663173517605499,3,7.254340636484172
Mali,MLI,0.666028695460055,0.09358249634685577,8.098040308513038,24.59927195856778,7.89302483016881,989.1834800742495,16.70662106060602,0.007154218518130736,7.811748878176578,1,5.030506672657115
Malta,MLT,0.6170531402987768,-0.025562373908209236,7.640113064485668,23.705877257690805,10.686331069463904,594.3084089210306,13.019571706599967,0.0035016278291566,1.1922585266822319,2,7.319298761306616
Mauritania,MRT,0.7116967761732098,0.07041036175602385,7.935705345423435,23.84223242646985,8.682146567826985,1821.33050510025,15.160255849820711,0.0035016278291566,7.652724454881986,1,5.494826676099347
Mauritius,MUS,0.6591438208615802,0.027748734327989,8.30219666903797,23.997528451338002,9.95471023322551,1486.4355101928402,14.042867153532837,0.0020082793173625897,4.158633229878858,3,5.806764695419541
Mexico,MEX,0.7412750138338748,0.008060917812291284,13.057918206162157,28.541227261013415,9.949987324878931,1107.2543367477308,18.591287702184825,0.004102854886843905,4.721389593158294,0,3.8474010253351953
Moldova,MDA,0.5574863261873702,0.004303213333587457,8.523902088669615,24.182625598735683,9.34888862457956,1048.1816886449806,14.83382637818822,0.0015577691830852263,3.854107737272075,2,5.465875590428994
Mongolia,MNG,0.7160222360060536,0.08872303209970518,10.102825498945,24.304547213002582,9.402147887969562,2186.107758120377,14.902484879753056,0.004906935721403569,3.604271155284581,0,5.493631972134776
Montenegro,MNE,0.6574469432967105,0.017712780196471586,7.709977902901563,23.29577872005969,9.955331201678689,1585.7411319597404,13.340496966100703,0.0014562217954345576,2.404306536431959,3,6.571015492002992
Morocco,MAR,0.6783022627028498,0.03477209884081025,10.961854605658191,26.30993071515535,8.966704015468581,2149.550690225882,17.343355126653627,0.0033996204592804218,5.542893992947104,0,3.552819807653621
Mozambique,MOZ,0.749002315099292,0.09412862386018266,8.407136712393209,24.26827312912006,7.199191610906634,253.0975170948137,17.069837136941583,0.0065877548987522,7.742108242868634,1,5.786867184585612
Myanmar,MMR,0.6863636002558695,0.0649081661231013,9.823378451209726,26.144330271590178,8.403962730957021,1897.308479414251,17.74060181573835,0.005104971034157842,6.5361638870509635,0,3.7233206012071935
Namibia,NAM,0.7409183875477371,0.03332362161071429,8.041541717603682,23.94357994937106,9.273247556681058,1100.7380128827772,14.670427025376117,0.00920295079842821,6.856696618280526,1,6.0947245870799645
