"code","iso","country","PAR.ind.1996","PAR.ind.1997","PAR.ind.1998","PAR.ind.1999","PAR.ind.2000","PAR.ind.2001","PAR.ind.2002","PAR.ind.2003","PAR.ind.2004","PAR.ind.2005","PAR.ind.2006","PAR.ind.2007","PAR.ind.2008","PAR.ind.2009","PAR.ind.2010","PAR.ind.2011","PAR.ind.2012","PAR.ind.2013","PAR.ind.2014","PAR.ind.2015","PAR.ind.2016","PAR.ind.2017","PAR.ind.2018","PAR.ind.2019","PAR.ind.2020","PAR.ind.2021","PAR.ind.2022","PAR.ind.2023","PAR.ind.2024","PAR.ind.2025"
31,"AZE","Azerbaijan",NA,NA,NA,NA,14.066743,14.95392,15.3563886,15.6550538,15.937524,16.6465936,16.8102572,17.3182556,18.1513812,18.3122782,18.5292974,18.715214,18.7809358,18.9026472,19.0117674,19.2059134,19.3906836,19.505024,20.0594883611442,20.236112148381,20.5089820011704,20.9634771810508,21.08888,21.2839038,21.3147999841766,NA
44,"BHS","Bahamas",NA,NA,NA,NA,13.7230414,15.3290332,19.0871136,19.1087464,19.931293,19.9722716,20.0415387555214,20.0677004872582,20.4797750172474,20.87184602574,21.6799134049906,21.810676667309,43.2198186901812,43.3662108,43.498408661256,49.9018452926778,50.0119559557486,50.0770834129368,50.1056980447222,50.1373263276656,50.1538367691108,50.2275338209084,50.2850344830498,50.3594510954704,50.3684419677588,NA
48,"BHR","Bahrain",NA,NA,NA,NA,13.896755,14.1665412,14.2336696,14.3760232,14.3961446,18.5252548,18.6770666,19.639384,23.1095021791284,23.1185175912084,23.1461555473502,23.179463455087,23.1927354213402,23.227080243673,23.5050961013406,23.5264689958154,23.7204182,23.8466042809738,26.839953869384,27.316942548551,27.4269733668452,27.826986225292,27.8494134940226,28.349607242661,28.3543315970282,NA
50,"BGD","Bangladesh",NA,NA,NA,NA,2.780812,2.8390946,2.875579,2.8993952,3.1222666,3.1463496,3.160825,3.2698156,3.288495,3.3500266,3.6421852,3.6573132,3.6893248,3.7147026,3.737165,3.7420574,3.9100612,4.0520906,4.0593292,4.32157,4.354216,4.4338044,4.4662136,4.4719444,4.4727374,NA
52,"BRB","Barbados",NA,NA,NA,NA,35.910026521013,36.606608537439,37.3667047267752,37.6041273469258,38.1161740041762,38.733929717692,40.491174447913,41.0697825826644,41.6868513950628,42.9956595024948,43.2614906228696,43.5808338186362,43.602061077487,43.6128939771814,43.6606792615722,43.828089,44.0759624,44.093490301207,44.225169161359,44.258539767475,44.2661904,44.2811841172678,44.3973342002112,44.4088774,44.4110855975024,NA
112,"BLR","Belarus",NA,NA,NA,NA,16.6928474,17.562811,18.0333374,18.4638888,19.4028282,19.6870988,19.9539922,20.5509109242366,20.7784140523686,21.0110367053782,21.199723415601,21.3620847454072,21.5954135371096,21.7893220455662,22.0475842585796,22.2565337361092,22.384155788898,22.5536308,22.7374315430994,22.9008917582678,22.9832113136636,23.123454959708,23.2381185973228,23.3149482017412,23.3549876790974,NA
56,"BEL","Belgium",NA,NA,NA,NA,20.4998985116692,21.4191002446406,21.8866112567324,23.4356798,25.4696762954836,26.3472725352874,27.0256946133654,28.0961002914686,28.8537021404072,29.3555368601612,29.77917978705,30.477258808788,30.7627839123666,31.2465535518706,32.0820014893226,32.8972957927616,34.4087107116216,34.8456841952956,35.4117010175622,35.8410964311818,36.1460788457924,36.5734259250644,36.9537347363898,37.1892057948198,37.2578889359322,NA
84,"BLZ","Belize",NA,NA,NA,NA,54.740231390198,57.7963867709764,58.7245544611388,59.1640532,59.8466921679468,60.970484582446,62.2206347806316,62.722556402408,64.158454,64.3006816,64.533574007135,65.0924660780884,65.4009336,65.51569440579,65.558018378024,65.7196361668132,65.848768138282,66.0030700190642,66.1026968143062,66.3245232676738,66.333145729982,66.374918121863,66.8284949810952,67.2457336856788,67.2954937500308,NA
204,"BEN","Benin",NA,NA,NA,NA,30.7404778829206,30.930005626602,31.541207759052,31.5769378896022,32.1390995416134,32.2858743220764,32.4933524233062,32.8616297696312,33.1671738101952,33.6172442,33.6911451800834,33.7067209980302,33.8216300470702,33.842017574859,33.9850258820686,34.0544136215194,34.1078074,34.3498181995896,34.3721249021348,34.4311941252874,34.5141559099342,34.5656638619326,34.5940649726988,34.5996871768504,34.6694592786444,NA
60,"BMU","Bermuda",NA,NA,NA,NA,8.5479576,8.56793,8.5823464,8.5982562,8.6079158,8.6302386,8.6422676,8.6615894,8.7667984,8.7924362,8.8157844,8.8294708,8.841087,8.8501986,8.852633,8.8788822,8.9417538,8.9427484,8.9433934,8.947558,8.9476178,8.9477542,8.9477542,8.9478194,8.9478194,NA
64,"BTN","Bhutan",NA,NA,NA,NA,26.2763036382592,26.3326517289612,26.4589650032042,27.116279331878,29.0251443478282,29.0621328030258,29.1468095738242,29.3070813378176,32.963198418078,32.9846937441012,36.0710905374836,36.1114902,36.150444282413,36.1687608067294,36.2388828751192,36.2398719128152,36.7500119257354,36.8174278880772,36.8694161367028,37.08028732796,37.2276132297274,37.263014616062,37.2944762,38.1390514987762,38.1394223359646,NA
68,"BOL","Bolivia",NA,NA,NA,NA,21.99218771166,23.5428004017504,24.8628672910992,25.0074238,26.043904409478,26.7207544588244,26.9841604473712,28.4859464916912,28.857030255932,29.3512771794198,29.7707712022684,29.8854496594094,29.8914853404862,29.8932198923936,29.9179602713274,29.9574738016308,30.0194996,30.0481560768374,30.130874760841,30.159236892542,30.1670034016466,30.2203099609108,30.2320324790148,30.3928532362498,30.3934901998672,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,18.26138,19.0007282,19.7024474,20.2862879322174,21.8133261033986,22.2232231419044,22.5525466067244,24.184263369493,24.8317415691552,25.4656891221812,25.8807315340386,26.3779565412174,26.5528821748052,28.3970167705368,29.4248931429954,29.8759062006352,30.2196264485282,30.5031022297396,31.0631076423498,31.4138488173338,31.7792427831702,32.526337446377,33.1849316691232,33.536454,33.6554575847698,NA
72,"BWA","Botswana",NA,NA,NA,NA,31.528528569987,32.0428733834318,33.2290209329006,34.1564762129642,34.3151843873626,35.6746324807144,36.695839824861,36.9794130175336,37.3984894,38.2112366099718,38.2955258177854,40.7316341884182,40.9033476,41.0392842884228,41.1078684946266,41.2318910413822,41.3430495499088,41.4103925627496,41.61865803426,42.685002534622,42.7289341834488,42.7346238,42.7849390225076,42.8016885665186,42.8163844416688,NA
76,"BRA","Brazil",NA,NA,NA,NA,15.5459,17.333643,19.469278,20.2072060518242,21.4317563231502,22.6936324041538,25.7601800730624,26.5280731225374,27.5051300228436,28.7875839960368,29.5930116636674,30.0045032928458,30.0704999558448,30.1405687079996,30.3279962206216,30.6490084708928,30.9616769709074,31.2006545252448,31.992563,32.0295405053452,32.093702221459,32.1176854069372,32.4307783145456,32.4850509249114,32.490033344898,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,36.876688249175,39.9667966326176,40.1878870080904,40.7114745094074,43.090048,44.5423235875658,44.9257773056572,45.1416515615926,45.4005328001034,46.3071146767862,46.606853029896,46.8414347298766,46.9255084816762,46.9605385921956,47.0706330526214,47.3390388594608,47.4604534712262,47.5189932276484,47.5957295161974,47.6237440375352,47.6308993409412,47.6944616835742,47.7945741704428,47.8051052839252,47.806670895461,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,11.6927762,11.7564944,11.8350516,11.8469416,11.8776292,11.9939466,12.0726248,12.233516,12.2797066,12.355864,12.5210072,12.7585916,12.9022518,13.2910194,14.1264238,14.3604244,14.5604438,14.6593294,14.8430034,14.8462708,14.8468142,14.8522338,14.8525706,14.8525708,14.8525708,NA
100,"BGR","Bulgaria",NA,NA,NA,NA,12.5269362,13.3390938,19.2614748,19.6084862,20.2728757219004,20.7957134,20.991360368885,27.2673922110124,28.1522762240764,28.671055351405,29.1151133927768,29.73861428416,29.8446178218542,30.2464450154996,30.5188396534002,30.8389590154974,31.1670120172862,31.3671022917398,31.830204212149,32.0593292509558,33.0272384552792,36.2468806875888,36.5953825428836,37.6515410516812,37.7254380022002,NA
854,"BFA","Burkina Faso",NA,NA,NA,NA,22.6409764087562,23.0546756647072,23.6574174473136,23.670426433913,25.3822735497352,25.5075310029524,25.6909194739622,25.9487737456834,26.0794914022888,27.0627652905926,27.1284031400962,27.1415296,27.3487472,27.4597500041956,27.5298368,27.5586081092386,27.6922240830458,28.6243611595946,28.6299103658466,28.7615797409342,28.9115378,28.9766725446086,29.0364290711364,29.0429131002676,29.1420921299186,NA
108,"BDI","Burundi",NA,NA,NA,NA,20.021948818631,20.0422706254608,20.299691660812,20.3287973919708,20.4483447771048,20.5016911929756,21.605316,22.0232790157086,22.2176562310586,22.3602737472176,22.4717415303762,22.6216372,22.6627931203432,22.709133441985,22.8185994508778,22.962257,23.0152217018544,23.7683218165628,23.774241328734,24.8801206163678,24.884796,24.8951754840366,24.9185059136626,24.9237942243034,24.9267936116814,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,2.0948546,2.1198202,2.1220036,18.1462088,19.8141692,20.169536911803,20.181427131794,20.1850498038054,20.1878057382806,20.1949663314084,20.2007368,20.2093239812166,20.2297371760032,20.2372231427318,21.3237338648256,21.3247872838918,21.4030207320204,21.5392500856938,21.5409643087738,21.6991426125758,21.699585852191,21.7084161945898,21.7116102475244,21.8157361735596,21.815784019261,NA
116,"KHM","Cambodia",NA,NA,NA,NA,13.3774854,14.660908,14.898416,14.9592336,15.0529142,15.11426,15.424015,15.6307346,15.6595034,15.9229298,15.9565134,15.9780146,16.1018158,16.1618644,16.2477064,16.3785068,25.1491379368488,32.4028578293954,32.5816103594314,33.0436624731732,33.159419709989,33.7256757703928,33.73214319315,33.7323475718702,33.7324716467106,NA
120,"CMR","Cameroon",NA,NA,NA,NA,15.1139364,15.3699744,16.6056774,16.6967142,17.3140944,18.2586096,18.5760194,19.9118926,20.9375504868712,21.7909380679336,21.9997842879952,22.031386064148,22.5916460915354,22.6014854021534,23.2612972846048,23.7259930086174,23.833740401158,23.9841724023382,24.4331195329454,24.4929129054368,24.5250322632344,24.547242326032,24.6196810404678,24.632291355812,24.6790206117522,NA
124,"CAN","Canada",NA,NA,NA,NA,12.9638034,13.3924038,13.5357092,14.568402,14.744923,15.1424368,15.2569376,15.3514354,16.2706622,16.8410346,16.9888982,17.4876488,18.0414446,18.5613702,18.6356798,19.5373416,19.6419692,19.7387964,21.274882987566,22.2799602394672,23.777902574734,24.6769210120758,24.8607182873762,25.0658140616232,25.3315079668242,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,31.40590184498,33.8039777881118,35.1665290971194,35.270758067418,35.9172214,36.0112608,36.1926414404828,36.4064648253112,39.3319425429648,39.639945373491,40.2680891513896,40.838861348953,41.4998495606954,41.588654,41.6637196,42.125633794217,42.2711660473854,42.3763696933824,42.4413230110188,42.5365741272974,42.5504154573018,42.6241837073408,42.7721564255408,42.8759176879382,42.8885367493606,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,19.0018524,19.0887378,19.6167002,19.6387758,19.9479374,20.095122539027,20.3413268,21.1491049613154,21.5506367206088,21.8136710728916,21.9015254711878,21.9510403310926,22.047918,22.0670229936262,25.2160438100062,25.372239761639,25.4385438513584,25.6988448639444,25.7094449213846,25.776685988636,25.7985858972682,25.8225078913528,25.8558070241902,25.8602303700952,25.9188781934694,NA
148,"TCD","Chad",NA,NA,NA,NA,18.4886324,18.6247936,18.7484454,18.772355,19.8026326,19.954031,20.1100792372588,20.3513966296722,21.1113842462622,21.16665529077,21.2222829591454,21.2506243639294,21.684335449783,21.70904893623,21.7687209587048,21.7863001891106,25.2541339407756,26.0248856727012,26.3571138,27.7040461786432,27.7360375249976,27.8093185473574,27.994643546249,28.1128095026274,28.4137044,NA
152,"CHL","Chile",NA,NA,NA,NA,20.7586576242842,20.8920062847268,21.3016789227322,21.3802941810666,21.5174026,22.9206079420198,23.0324047221866,24.6575436527636,24.6939879395536,25.4627286578888,25.6453769415308,26.250314784884,26.2656858081544,26.2750352594132,26.4040280461642,26.7759026276506,26.8036616,26.8420938433094,27.5539618424056,29.5091699229308,29.546000182435,29.893113025299,30.019361150164,30.6950251435412,30.7102497180262,NA
156,"CHN","China",NA,NA,NA,NA,2.6725478,2.8647782,2.9821274,3.2234952,3.426092,3.531274,3.6065556,3.9727976,4.0912554,4.1374164,4.40458,4.4850576,4.5378982,4.6141214,4.669109,4.6994734,4.8413516,5.1301824,5.3966564,5.5640116,5.6319352,5.7004068,5.751501,5.7747184,5.796472,NA
170,"COL","Colombia",NA,NA,NA,NA,27.8022260437136,28.5049227522042,29.9669545900022,30.2228310959438,30.5485801277362,31.5476329261882,32.7647308722318,33.7947862267522,34.8920283099058,37.2757029451868,38.1045956,38.4198134418678,38.6957924006964,39.5791864027008,40.167348434732,42.3490578923416,42.7159827905732,44.1739089336876,46.6827709463134,48.1977239540386,48.4809735957278,48.7995255753904,49.1134078,49.2628390581194,49.4501891446498,NA
174,"COM","Comoros",NA,NA,NA,NA,10.7612834,10.7679696,11.0849176,11.1732028,11.3422128,11.3910752,11.585977,12.5259564,12.7093266,12.886516,36.4421689951698,36.5068065909566,37.6711594514536,37.7442792558472,37.7969635996448,40.7945828,40.8920278461954,40.9418468,40.948855294738,41.4309662369434,41.634536424573,44.1081471585206,44.140916031325,44.1418923411812,44.1419006522092,NA
184,"COK","Cook Islands",NA,NA,NA,NA,3.6632148,4.2902584,4.3598934,4.64968,5.3631562,5.4744438,6.2617578,6.4783022,6.6694578,6.7290922,6.8267996,6.83941,6.8440606,6.8452142,6.8464134,6.847245,6.8515602,13.7066768,13.7276308,13.735569,13.735569,13.735569,13.735569,13.7420148,13.7420148,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,57.2007606,60.473804328207,61.5615691321364,61.7550972,62.247933942226,63.414148807414,63.6408524593938,75.1034148714796,75.3055458716004,75.8860589439458,76.3168969252116,76.598959708389,76.7238749859052,77.024764551578,77.1508791943732,77.9933529407026,78.095732537047,80.6323208917642,80.997832123819,81.5407964064416,81.5851312960962,81.6503027075436,81.6951170373504,81.7454217688466,81.790979008022,NA
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,29.895663,30.0949013824626,31.2428315216184,31.5989084364454,31.8781286018026,32.0748122939154,32.2181714260942,32.775646344806,33.201208,33.5018511891696,33.5591859497276,33.5727381361076,33.7114426,33.7206617955106,33.8977631734462,34.0192382888096,34.0853059752182,34.195906099972,34.2278873341002,34.3845768,34.4255669093472,34.4902054130578,34.5576318239772,34.702772,34.7182993989854,NA
191,"HRV","Croatia",NA,NA,NA,NA,15.4437276,16.2297936,16.8777824,17.5118914,19.590737,20.0212328518102,20.4263039669828,21.8488604,22.3850262000064,22.8736844835806,23.3923346355778,24.2388170654444,24.4124618,31.0210488113086,32.4347265000394,32.828353659874,33.1768933985708,33.419339329156,34.001787822796,34.3874188633784,34.6933044863824,35.2720933450774,35.7394657652428,36.5623464,36.6513096952874,NA
192,"CUB","Cuba",NA,NA,NA,NA,15.063936,18.7542194,20.6471161884384,20.6807791005968,21.5382604,21.5992576317606,21.7270934547546,21.7931011639872,22.3493177316182,22.5633445839994,24.3590594148834,24.6035201167582,27.5435885718616,27.7607310784238,27.8309557963084,28.0534223558312,28.1943723124004,28.301657937266,28.3787894257394,28.4693245348396,28.5251188016486,28.5900396,28.6339344867992,28.8151231805802,28.8434250362222,NA
531,"CUW","Curacao",NA,NA,NA,NA,37.2117863016904,37.3147187683052,37.4448050762384,37.46506600263,37.5338062,37.705611499257,38.239800004354,38.324677286644,38.3404569592424,38.5673558844374,38.5949051900518,38.7424303772088,38.7557942565446,43.9676243103214,44.2537491919804,45.3737706566426,45.3755760962248,45.3941258603148,45.6607036137822,45.7003820149504,45.7186671908896,45.7334207039978,45.903591970425,45.9233968,45.923979056821,NA
196,"CYP","Cyprus",NA,NA,NA,NA,20.5788994,21.5418825036794,21.8157247106994,22.1715489057218,22.3969867781074,22.8910874425924,23.1871505580268,24.2271834213834,28.1948435270848,28.3567723121832,28.6218200701066,29.033542,29.092753630009,29.1865533810154,29.3246276571436,30.2176777938098,31.2237786965562,31.3298442610902,33.3832099734662,33.9465790899088,34.0923034257492,35.7315053150448,35.8580940458894,36.0336012311784,36.0473581359632,NA
203,"CZE","Czechia",NA,NA,NA,NA,23.6150073641088,24.8885804490682,25.301151183472,26.303305360166,28.3882688,29.120032474685,29.6575295223536,30.9645275572832,31.5119905288116,32.0494005411134,32.4403821024616,32.9121206878306,33.1273513563464,33.4372452685094,33.7535921465452,34.0801135050488,34.485962855961,34.8135556650336,35.2628815640618,35.5383999660104,35.7219519225634,36.03646606867,36.3331043996876,36.484258477586,36.5659695268544,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,16.0160248,16.105671,16.6985952,16.7344482,17.5889374,17.7497032,18.8077366,22.4160407496926,24.3903348185284,25.1598776864274,25.2309138397368,25.331427925383,25.5485347517198,25.5709160778872,25.8932990441148,26.286916030106,26.8216235611004,27.378962032043,27.3906450716636,27.5318030225396,27.5371908327322,27.545403475545,27.609104279433,27.616872627831,27.6226204610598,NA
208,"DNK","Denmark",NA,NA,NA,NA,19.8446646,20.3933666376872,20.7568412321884,21.1818226634976,22.1997669703506,22.4878190422362,22.7272143221276,23.2539900015174,23.753644114321,24.0698103321678,24.3889368,24.9662851428652,25.1297849002148,25.324104734888,25.6267517655892,25.8937528220182,26.1213169893342,26.3609440233408,26.6442217835978,26.8598390334398,26.9962105194906,27.2860064048144,27.4038603621766,27.5481084612022,27.606615040221,NA
262,"DJI","Djibouti",NA,NA,NA,NA,9.0934308,9.110519,9.1345916,9.1372944,9.5380302,9.5636634,9.6070894,9.6590452,9.673472,9.6871978,9.8137428,9.8178366,9.833587,10.3326996,10.3500176,10.3589868,10.6206468,11.0364614,11.0414824,11.2727544,11.2736544,11.2779918,11.3833464,12.8532642,12.8584066,NA
212,"DMA","Dominica",NA,NA,NA,NA,72.797983775309,73.2629516008438,73.8290055617692,74.0712753003294,74.4718811804354,74.7780220705252,75.7737354843248,76.1378217910484,76.2822744197418,78.7294165671122,79.3136350873596,79.4786764,79.504003361829,79.5328145413084,79.8752752322158,79.9600542774222,80.1563437077286,80.2786742,80.5315874109248,80.73249478483,80.7471680919404,80.814809444844,80.91151297123,80.9350668305338,80.9525051470216,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,14.6483784,15.642809,16.178489,16.2604704,29.7382667675966,29.8594954777128,30.0310208,30.1662209124098,30.4978469692876,34.999844364985,35.3661836258386,36.1316901582698,36.5890998739122,36.750181500374,37.3083193817136,37.6272017693498,37.69401143573,38.1443448,38.2485707533562,38.344289834173,38.3593515345364,38.9686747475468,39.0755081830514,39.1736088781794,39.1907847815142,NA
218,"ECU","Ecuador",NA,NA,NA,NA,20.4309996160552,21.144226007272,22.4923083660172,22.8745278,24.4062136,24.792634468842,25.399446215454,25.9271107696822,26.264404843662,27.0341095600714,30.0457724798764,30.5942157462196,31.409469,31.4539582,32.2200795225928,32.6932910186154,33.025115319065,35.2230779641948,36.3119635104508,37.13202317539,37.1924924320162,37.778947704751,37.945957539056,38.268429336704,38.300283,NA
818,"EGY","Egypt",NA,NA,NA,NA,14.8088446,15.0729636,15.3462944,15.5711688,15.6041638,15.802412,15.843007,18.369441,22.7778260386114,22.7975458,22.8574702134228,22.9200205027434,22.939365941907,22.9687454185012,23.0774621318216,23.1123230855006,23.3585217017276,23.4371164502602,27.5092677941432,27.9954823908056,28.1897436244544,28.6715692540416,28.6962436669046,29.0133757241258,29.02019799915,NA
222,"SLV","El Salvador",NA,NA,NA,NA,10.7029744,11.9729716,12.1248622,12.1696328,12.2970968,14.581949,14.7874024,18.6425874,18.8498758,19.2216632,19.8510208,23.1188522285786,23.200356104349,23.3996634199908,23.5251247218916,23.7221275947342,23.8324056262752,23.915702298816,23.9775078107134,24.0664188719724,24.0733669814526,24.1226109419186,24.1415462,24.4223702102112,24.5690184865098,NA
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,20.4927418673976,20.6416229936984,23.3938626017032,23.5312945277688,23.8867410613216,24.3470076858386,24.8541615089078,26.8037666,27.9779401636558,29.7092261972942,29.780516031869,29.8017711295856,30.3963756280728,30.3970446252396,30.6418661856232,31.1372284653752,31.3318194469976,31.3815706430462,31.4795892421258,31.5254347764316,31.5368833629932,31.5452452525018,31.7559376992314,31.772739567555,31.774218832913,NA
232,"ERI","Eritrea",NA,NA,NA,NA,16.2193764,16.2788968,16.3750782,16.3860988,16.7418152,16.7758406,16.8855034,17.1547576,17.1720806,17.1999166,17.3194442,17.4053104,17.4584752,17.579764,17.6083978,17.6293356,17.8473422,18.8590742,18.8730072,19.0992356,19.104091,19.1134918,19.495288,21.989472210484,22.0041369315524,NA
233,"EST","Estonia",NA,NA,NA,NA,16.0181026,16.5682926,16.9500576,17.3688958,20.4406422671172,20.894502695247,21.403033616248,22.0756076178358,22.3127231090086,22.5370149047688,22.795923305116,22.9554633467686,23.1130625951178,23.2823501227956,23.5405907781896,23.779797936923,23.899377318544,24.1295549754424,24.3142341548534,24.6665514836814,24.768355093656,24.9432559489724,25.0668621323994,25.2075975989014,25.2658118658824,NA
748,"SWZ","Eswatini",NA,NA,NA,NA,14.684494,15.2635492,15.6536622,15.9576434,16.1764756,16.2669158,16.3413922,16.4309482,16.5082374,16.541109,16.7539468,17.1168052,17.2151672,17.5938834,17.8199172,18.2963734,18.4218942,18.553021,19.257638,24.3152624432584,24.411192517534,24.6539234174686,24.714261248105,25.1741286080392,25.2495791332542,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,17.9161328,18.0146112,18.1929754,18.2004208,18.66012,18.7215046,19.1451014,19.448174,19.4876038,19.5286566,19.8823894,21.1134568,21.1933654849114,21.372889545762,21.4913058,21.647541736991,21.821090233704,24.7978716325344,24.8718095117446,24.9892523728484,24.9978976933684,25.0159830140884,25.1372257098564,25.3415926851056,25.363677373162,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,19.789689,20.1643080909576,20.526403,21.0292563912378,21.3730647999512,21.5489920208146,21.747847,22.0954352338964,22.3465406,22.5952778,22.7611998115876,22.9866782,23.835586,23.9418323593638,24.2508375716494,24.3792736573234,24.5030378805398,24.654579237576,24.816540072538,24.9551618704682,25.174967501857,25.468828929713,25.5728479170558,25.7913742,25.9229642628468,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,9.8875412,10.0133466,10.0244744,10.0553722,10.214713,13.026002,13.1613214,13.445954,13.4467044,13.4764122,13.481078,13.5025852,13.5644852,13.565314,13.7568554,14.3611368,14.5980406,14.6028622,14.9103124,16.8726618,16.8738282,16.8976082,16.9066142,16.9105028,16.9105032,NA
242,"FJI","Fiji",NA,NA,NA,NA,3.2444616,3.8660232,3.9813078,4.4838986,5.817938,6.0526932,8.1941424,8.458568,8.6820692,8.7236964,8.7338446,8.7526796,8.7570982,8.758195,8.7595078,8.7612086,8.7655998,8.8667474,8.887858,8.8921614,8.8921614,8.8921614,8.8921614,8.8995956,8.8995956,NA
246,"FIN","Finland",NA,NA,NA,NA,14.9789398,15.6997552,16.1395498,16.4201294,17.109441,17.3262318,17.5281514,17.8242832,17.9829138,18.1535172,18.3437688,18.5227884,18.647828,18.8456948,19.1965856,19.931696,20.0236841270674,20.3527490993062,20.518254841942,20.7304180695174,20.7977700443006,20.9275637836994,21.0107112175986,21.0777688944188,21.1440508,NA
250,"FRA","France",NA,NA,NA,NA,20.2831566423938,21.249136209879,21.7353218744444,22.3223672917552,23.7835316382388,24.263341103201,25.031849472252,26.3087815504928,26.9654555451122,28.0120373186956,28.5436247451022,28.9714788436812,29.2380952862456,29.7807901219604,30.973451821709,31.7384398949372,32.3158281078304,32.7821146,34.114492705533,35.2006449357732,35.8765556420224,36.6151230957466,37.0137959234238,37.199835676265,37.2981475767502,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,3.4802526,4.163599,4.2375278,4.5639482,5.3776792,5.515636,6.363858,6.5845692,6.8111174,6.8561976,6.904588,6.9191946,6.9228284,6.9238968,6.9260406,6.9270236,6.9314392,7.359303,7.3842574,7.3894104,7.3894104,7.3894104,7.3894104,7.395868,7.395868,NA
266,"GAB","Gabon",NA,NA,NA,NA,12.6778044,12.8280408,20.2625515859646,20.327496509644,20.884401970119,21.2253832868636,21.7124978005478,24.203371308728,25.7681384219018,30.3333411154268,30.472675366755,30.5492682248422,30.7978567291646,30.8062977031132,31.0713225598314,32.491081,32.700695268046,32.8671880843366,32.9110597680278,32.9775049224896,32.9872453772878,33.0028417292368,33.5196950162346,33.5397211354458,33.5438232017154,NA
270,"GMB","Gambia",NA,NA,NA,NA,21.9436934924966,23.0264411060836,24.0597438991892,24.0717594556608,25.1794701557776,25.4481548859934,25.5366518086518,25.6341674646168,25.6855341830054,26.0809316244084,26.1654490553296,26.1849066385058,26.3210073809564,26.3804836242212,27.1186288168384,27.1364790949392,27.1886030562806,27.7653329202124,27.7684228208232,27.8686743158544,27.9345023883328,28.1150838180994,28.3108276,28.4370673926948,28.4938754,NA
268,"GEO","Georgia",NA,NA,NA,NA,23.0429148496902,23.6151775553804,24.255041100682,24.8550754580292,25.6407504643576,26.0724129250664,26.3951198290596,27.6553064676448,27.9812121990084,28.3437312,28.597551051214,28.9215957038704,29.04886259676,29.592410810095,29.9368990159862,30.1892959856772,30.4049433005102,30.570036981295,30.8966832841952,31.1356078254732,31.3736085093624,32.3789245052358,32.6458687112358,33.2615279484456,33.4418795251146,NA
276,"DEU","Germany",NA,NA,NA,NA,23.968332700562,25.3751467862258,25.8755407010444,26.799692111393,29.0529034555014,29.8971396504234,30.7464662781074,32.3179864661364,33.3260994349828,33.8475480826132,34.2767964338948,34.7039346996722,35.0267786418358,35.43721048871,35.8944397025076,36.2970317752192,36.9964681092844,37.3987059823086,37.9734726073624,38.505784997512,38.8273871715126,39.4948312365138,39.8479195156434,40.0194313514606,40.0923664465974,NA
288,"GHA","Ghana",NA,NA,NA,NA,27.342402945341,27.5253526,28.0662017188654,28.2503219900724,28.5818920383734,28.7551779213134,28.9568286,29.5693032,30.119898938094,30.5439780960622,30.6003247049684,30.6202331723728,30.724553090461,30.737344399551,30.8707916284034,30.9986837538272,31.0565269880962,31.2031732068374,31.2272881844838,31.380951456016,31.4263837138844,31.4635055049426,31.5283211043742,31.581776615192,31.6139672751012,NA
300,"GRC","Greece",NA,NA,NA,NA,12.7975324,14.270385,15.7248402,16.1394472,16.5661286,17.746848,18.1219628,18.9932702,21.7715767542256,22.5883277880754,24.8034273514436,26.733098138727,26.805033602214,26.942614961597,27.0819096674882,27.702264550427,27.9747475982078,28.21623,28.9416928995478,29.1584222688126,29.3616822523358,30.3920996658986,30.4840476893298,30.6150313360064,30.6422554592508,NA
304,"GRL","Greenland",NA,NA,NA,NA,50.6746220335568,50.7188052726964,50.7601242,51.3514464070612,51.3843953779346,51.587517110773,51.5949864831146,51.59893317882,51.9387304722392,52.2061111728114,52.3666399722598,52.5055472,52.5560696,52.7011932142962,52.702934124067,53.3575282643758,53.3853308886944,53.3864262976924,53.6484444766608,53.7691411901382,54.1329389297738,54.1840619187332,54.1888995916896,54.2093279515876,54.2577917830086,NA
308,"GRD","Grenada",NA,NA,NA,NA,55.4373838928132,56.0223328571222,56.6953134799038,57.0286694,57.4628915376478,57.7572930360978,59.20728969463,59.7743074330792,60.0271944346768,62.7798707206288,63.129417016124,63.264366538415,63.3324681442302,63.3439852766866,63.4174246400078,63.6864323647376,63.8413096654082,63.8769059612166,64.6899551033902,64.7841226402842,64.7925252,64.8078280461572,65.1889358124414,65.2250125581936,65.2304609105274,NA
