"code","iso","country","COE.ind.1996","COE.ind.1997","COE.ind.1998","COE.ind.1999","COE.ind.2000","COE.ind.2001","COE.ind.2002","COE.ind.2003","COE.ind.2004","COE.ind.2005","COE.ind.2006","COE.ind.2007","COE.ind.2008","COE.ind.2009","COE.ind.2010","COE.ind.2011","COE.ind.2012","COE.ind.2013","COE.ind.2014","COE.ind.2015","COE.ind.2016","COE.ind.2017","COE.ind.2018","COE.ind.2019","COE.ind.2020","COE.ind.2021","COE.ind.2022","COE.ind.2023","COE.ind.2024","COE.ind.2025"
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,6.64018106427858,5.57729472299792,7.42998542944906,6.19520263711435,5.52596919118329,3.691359718092,5.20992002824147,4.26550121200927,2.85128797999867,4.31699275378222,3.96797328559617,2.88015231280292,1.47804995640888,0.294201694044688,1.34936410966942,0,1.83798546253723,0.231936305867947,0,0,0,0,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,20.0792784117098,15.9886384309822,15.6446677077351,15.3284669289214,22.512487037038,23.3704056264503,19.3257900895727,24.583583521511,24.7597383164076,23.6947754347259,26.537531198969,18.3419987399606,12.8733138001388,28.2534726557052,38.4989025216164,38.6275569136995,30.7681204857483,41.4676759009695,40.4155046431834,40.4787725897961,37.916978094527,40.7663127282262,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,41.52135067996,41.0864489311295,40.1145374532222,40.4335335506121,38.4874979716167,38.8242913123034,38.9684132128492,36.1230127481699,35.2240743758926,33.729203705728,33.6756108877032,31.6503920813342,30.5075937403849,29.7012201979247,25.3527097500432,26.6515950790594,23.4836144497345,22.1257173850241,21.9300239829899,23.15614748678,23.5191812253179,23.2932321554692,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,42.4046244834526,42.5696804228348,42.3730196080977,43.1000044159676,42.102089550219,42.0930264701255,42.0119696517269,39.3184132198641,40.7446545698596,38.1525961296872,37.1785281300992,37.1185637393157,35.0497858422716,34.1447991210145,33.3990988490328,34.8041212732606,32.522176494051,31.2105767418361,32.4526598221678,33.774751687293,30.527996782667,32.1170282521382,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,58.5154867109646,64.7162194193649,64.4578028370348,63.9229812067419,64.7194649698842,65.7049099189411,69.1441279401117,65.3403277076643,68.385313495532,67.231989185928,67.5829144166116,68.5893254561538,68.9323918810019,69.4789630357115,71.2617623378896,70.3150648164518,70.9667265304583,71.6676459393516,69.6045281950896,72.9305465240557,68.9186117703526,69.5092035950707,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,54.7192217872589,61.9504126701842,62.0929167624634,60.8842494055056,62.474695745595,63.3435898890002,66.753334265551,63.0610118807668,65.5305633462902,64.9187309658961,65.5452468245163,66.1086162006806,67.2828102777715,67.349061440278,70.4617171025542,68.7738897427331,69.6606104410911,70.6943876031125,68.7261678964226,72.1090859188476,67.9407005969591,68.7745032069366,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,35.6136280161246,36.0451816350477,35.1114841070536,35.0604698166788,33.3297697371838,32.9336506461731,32.4630717849573,27.3908885736906,32.3911209901855,29.2174937600861,28.1889456260132,25.9925948469527,25.2712950743169,24.2980927492087,27.7298684877563,26.5214873733064,27.202542545674,26.2426463366692,24.3279213814183,27.2359684963843,25.0640801452792,25.2831481557661,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,32.0486814427212,34.9281684708904,36.4342916209365,36.5061511204595,38.1122473102787,41.2590472331817,42.8815960767744,44.4263957105775,42.266373818795,43.758793796742,45.6792201218997,46.4907928899237,45.0882891619359,48.0227325589648,48.2151640917524,52.9809788162341,54.5567108333853,54.6373186067845,54.1569782951953,55.0886820011655,53.9924415466961,53.7729818759938,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,62.2304489930645,61.4726037759078,60.2879062124292,62.5726284010927,62.5660271111081,64.6418111601262,64.894009049009,61.1180823094943,63.582048149822,64.3564358388979,64.024860982002,64.2951137957833,63.8603799023359,61.6947916685984,67.1944467461933,69.3509780991465,68.7498577977167,67.3669004286772,67.5758675148539,67.7422834796436,67.02693608152,65.9683426055833,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,36.3204157894638,41.4940492586403,42.8965324815314,43.4338491344504,44.2669276426395,44.0386933779753,46.5346025641382,48.455784584344,50.1762066822522,50.6890959928533,50.5499222820483,49.7588697400781,51.3504404545396,53.3997865655868,55.2530292286976,55.7324917576966,56.3540405161806,58.1195586679729,57.7661770816826,59.2577951142457,58.2688207320075,58.6106228230068,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,51.7548122858957,58.4498015410599,58.3452695286048,57.8621151642561,58.8321125391427,60.9273419012415,64.2147075400844,62.6814632868037,62.0898994103407,63.117735088949,64.4027169001226,63.9641129895737,65.0060045764436,64.8925565223634,67.7994950725795,66.4670922373248,67.8778292414611,68.2699072223162,66.8940305434927,69.5898013184486,66.4616295719252,67.4175828786151,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,41.5886228376545,41.8671101405388,42.0071648217181,40.9824353943951,40.2831136431535,40.4932388776951,40.5051786076758,38.355539462467,38.7946731152369,37.1361062896006,37.5273181141305,36.1009931741231,34.9874938802076,35.0213843991601,33.6451221238673,33.9294119544607,34.6195651192506,31.9635327287676,31.2432212773359,32.5771990915709,31.7754351553258,31.1804790780313,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,55.6716233265756,57.4949795363477,58.1483860583015,58.8466265435587,59.2414494740082,60.0478503328794,63.3952959229616,60.766276435272,62.6464592119369,56.8512132239013,62.3764920477064,62.3943741595679,62.2479443497514,62.7416884625864,63.2254403760592,63.624976722927,62.756590213003,63.1093500445486,60.6182582436976,64.9332879092508,62.5512487923838,63.4558382127061,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,33.3802719361565,32.969789245332,32.3096689166969,33.0915545271125,30.2544916332408,30.8484906099171,32.2174706791695,30.2858051173299,29.1217429708793,28.3250231914519,28.7121381383774,28.6579907892765,26.9804619588561,26.821964436886,28.6626335055693,27.0054712196787,28.2690392594729,25.5914254250837,26.0911580954861,26.8164614462538,27.2873602660913,23.8833830064519,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,90.1280121800935,91.5582070504004,91.0960333002897,91.1648694015756,90.5765766181073,95.7611074585694,95.2312512105335,92.1907624304687,98.0762787016817,95.7737470139654,95.9180406071042,98.7169173870302,96.139557365987,93.6009208647265,96.6730301132008,98.8719737266826,95.2122499105937,94.7209318682237,96.4706677572836,98.1103684226954,95.9638758704674,91.4721128950308,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,44.0707718976146,47.0795128757466,45.0012378174652,46.6797827301827,45.007231469088,50.8777608392386,51.381070032107,52.8973738922982,49.558395665261,47.6790054327822,54.7339991817887,55.533880380521,54.2612999225992,57.6653639203531,56.8601569623,58.1765184323421,58.6864243219728,59.5717086867422,58.7155966610145,61.2657067910376,60.0141566506244,58.4515136283817,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,36.7569436075879,35.2631069256322,35.8393033780227,36.0722597354116,36.348845178752,36.4261536747803,37.0949234235287,34.4494040627516,37.448438498562,35.0999374398267,35.0656517135932,34.43950844645,34.4536462469309,33.5755255729169,30.6496257214143,32.7568813691987,31.7084094468669,31.8006203206206,30.5267562298496,30.4735264814204,28.1333436126746,32.101517635594,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,58.9121695563916,60.3589881925247,59.8044118069233,60.8820295803535,59.8633069882317,61.3672152718699,63.3409465152485,62.3737581086751,62.2963882704981,59.9718920526666,62.3166884869623,62.0114767517486,61.4279305848188,61.8425692318969,60.8541522969907,61.7145133899616,61.6334384874511,60.1478800713832,60.2442575549314,62.3246606970082,61.3553918950868,60.3918744014876,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,22.3941081304742,11.8635039567176,18.452554700199,21.6870772265713,12.8368841644661,24.8505751885349,20.6111558959776,11.0782943449937,24.676910864452,15.4085161655573,19.1599135222694,17.7386887548592,17.4150632100199,5.22601056603496,27.7700725866973,30.0058320403857,18.055121483231,23.7810208495779,23.4012093673572,34.3559578880872,14.4527406826658,24.0714692187132,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,48.0635821882454,50.9556586721391,50.4501572871742,49.455095304962,51.9903493962371,54.0667377765123,53.453112747358,51.1528088881256,54.5235595871738,54.7721008822827,53.6309562646996,54.6965143920892,55.5435210522104,55.4178573008652,58.766034515971,57.6438953962158,59.4824829359871,60.659693464903,57.7941523370494,59.7411670682698,56.5964391096398,57.4347177961818,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,35.8103518090337,35.2480587796063,35.7451026683584,34.6397936905326,34.5975047247801,33.9299317694719,35.1288529480352,29.7238263121916,34.1783152158954,31.7343853010988,32.0481082430975,31.4214569833776,30.3311619793261,29.2845505632196,33.2311116926553,34.637338945256,34.632825424203,32.602253809527,31.8966508806455,33.8232130045492,32.3335395524694,32.7706529981731,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,50.2696005936926,53.2484272631253,51.8581817149046,53.4168027110804,50.8104383831073,53.6103263544267,54.5720587037499,48.1570642881737,53.1656029897714,53.254247608377,53.9008558510837,51.8279106901367,52.0262637685183,51.9195935973276,51.8138248811326,51.545873245212,50.627343905783,48.536350963768,50.0634055314288,48.1126550142562,49.3701240506393,48.3026759856581,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,51.5526786065023,54.3709932548851,57.4981558722634,55.7309671048826,49.9866999245573,52.4354809064479,34.6095322215775,56.6394021472162,54.4332003013747,50.3564765722468,55.1231098719325,52.416343608043,43.2837835722691,49.0148754855509,49.2692823395474,53.1922423924061,47.5616128071462,49.0742702953819,54.6293766188998,52.0722308561974,46.5226126421533,45.5558494777731,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,60.6050003660034,62.6949177229916,62.853327221527,62.5896813738383,62.0195925461081,64.0083393940622,65.6184108394125,64.2155040893685,63.7630407803954,63.1099707325357,64.2398642866522,63.5767896363703,63.0764225391514,63.4082123437108,63.1025422012664,64.1745980061078,63.5312879092109,61.7536605708963,61.1850366646549,62.1450107263936,59.8577399475958,61.6410409168846,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,42.676450101505,46.6452853403018,45.8202438494407,46.3792471762974,48.1649484432545,49.436599177821,51.2772925272722,51.5254563345132,52.1239097020442,53.146010609063,52.8729088647313,54.0790001268582,53.503983426036,55.6564953000487,56.2197093584445,57.838937493873,59.0804777077503,59.9097318657553,58.1283881790685,60.6133166875433,58.2734095391382,59.0807355274361,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,50.3811983696356,53.169776365639,52.8212288014317,52.3001659176008,55.0262024230238,56.6051557692175,55.7033655579134,53.9996139799988,56.9493941505925,56.7059416562165,56.5882068957005,57.6434026279753,57.617423682385,57.9799801917454,60.0026594847978,58.4943347326803,60.7562991648285,61.4284199099567,57.9381528110722,60.7669851427797,58.4350504866455,59.1281512040487,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,39.4906285182959,43.5579908292724,44.1083680578215,44.8108153075563,46.6685264017392,48.7764543789993,50.270055055479,49.3390849593849,49.9579919510808,51.9973788556067,51.8888994108223,52.5722811816068,53.2977725008987,53.8681689060044,53.765743200829,55.9911206698046,57.8387836084379,59.63520219266,57.2324361748947,58.9957933568435,58.6418302015346,57.9947102334983,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,4.58051923976575,1.45393306082724,7.34483884547032,1.77823008767251,1.06868106910945,0.000215239910374976,0,2.75016119613932,0.997129540721943,3.04102556541686,1.96435223238549,1.51861751451608,1.85602307919532,2.18059787200644,4.32369900575807,2.42023334489306,1.54951729977059,6.55696787018177,5.91185103105596,5.41352063330771,4.74679241994012,7.28545168953738,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,61.2335869631565,66.2930797503558,60.7921373497936,60.891100604856,59.9799589919378,61.9068088033865,60.5470855960376,56.7910506827909,56.7743759800781,58.6104038622429,57.4241448913365,60.6634883589236,58.870994786547,59.8548921121457,64.2275612174535,63.0908860681865,64.2664110903412,63.2314714936668,65.2365749784924,64.6225409530169,60.7631997953553,60.997412500023,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,46.1483407414283,47.6822397300358,46.3600587917851,48.0184948890338,41.8803818472523,41.771156089465,45.6735331456473,43.8769040824736,42.2568970515899,41.670745716819,43.3534768255772,43.8462683990624,43.5876761232013,45.5485833531697,47.7862160062466,45.6961425368805,47.3127271070392,46.307261765325,43.8484094383871,45.8293449578844,40.9859425257138,42.9270767115925,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,29.6038688924242,26.8761237455405,23.7445570428332,24.6383626268168,35.5748935916021,37.6006198845943,28.7257781381115,37.1807922520541,31.441172470361,32.7135585272451,32.0983961320452,23.8913610229326,16.9221023348927,37.4915004726261,43.8387912589847,40.5503995064329,27.5503969740516,45.8161979535698,44.7909558210386,46.3965449749891,43.3388622803862,45.8350432882534,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,70.4198964367082,70.9000701261228,72.7617536085695,71.7783954625378,71.5279045589788,73.9744953771214,74.0601509438044,73.135468726476,72.5691211174704,74.7925991742895,72.6333501512495,72.260612596342,75.0898350767247,70.9882836825453,72.849119245238,73.8962342634943,74.3765195187383,73.3112634193521,73.4953093756075,74.9927057400838,72.3539740916987,73.7728329249182,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,54.838885937181,52.2582423048777,53.8652652453793,55.3435160746935,56.5821352831797,57.2314900975195,56.1258806551599,54.4571397745478,54.946113847064,57.2955762683193,55.1062148501203,55.4249062566192,55.8370339985365,53.432372638533,54.0503767445529,55.9908469004697,57.1259970623961,54.6265422354943,53.4428117372181,54.9912543193873,52.782975136276,53.9190986098134,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,59.096904801695,62.8237574926725,62.9962288310829,63.4614768499206,62.4618849961198,65.7942152719668,66.9004977250902,66.4126313005974,66.1826056853482,65.3388678221796,67.9822056107925,68.3902011820797,67.2896315341223,69.0172410494107,70.0043075825104,71.721958163057,71.0834412678034,70.8682285093442,68.9568589530355,70.967234009278,68.3461144497032,69.5938254051762,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,87.7723022604681,89.6119523953331,87.6514603219185,89.0940206672693,88.032220900485,91.9696015732162,91.4802801068955,88.9279923706235,94.7453653298275,92.8109339500732,92.1875973502206,94.1264977380474,90.5868188082054,90.8024519089171,92.6495889908043,95.4826724445699,91.5841748650939,91.3519719821738,92.7430786572777,94.4437343397821,92.6659166340814,89.8558250667005,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,67.575454673839,67.6455632173749,68.0816313323137,68.6594376866925,68.7308400175467,69.652195335918,70.5019082131476,68.6988120261909,69.7465779217747,69.4836605812128,69.4385250855159,70.5488013310485,69.4638589778452,69.2421952258538,69.2420656393826,70.9174809046915,70.3286688345709,68.4398914804937,67.4174960351725,69.2416836787344,66.9471753946897,67.909267001246,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,82.8086586652086,82.1676422696825,82.2445263204877,83.7807926456207,81.5379631444878,83.5158734965179,82.8312464939422,81.5621809006289,81.7412833509688,85.5870050483271,84.3334661216076,84.7898464446198,82.8823366430834,83.7990550792335,90.5010001930716,90.0098420714917,90.8046333570443,90.0028054369399,92.2614498632088,92.6190430390452,88.8443663894164,88.66907989515,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,39.2128389713788,42.0500209275981,39.2852799479603,40.2986323565532,40.5568368816766,41.895637856607,41.6103335995109,42.6883254742683,40.0209805555891,41.7924747242512,42.0144438797335,43.12474298152,42.9440441371486,41.4510681346055,40.7208720810046,42.058743263626,39.2774559298742,41.1659728074738,40.0900662450715,41.0445100723415,40.6890558665102,39.5555502026607,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,88.0878304332583,87.0811639080481,87.7669375955034,85.3838137415213,88.8049638591189,92.231574217946,88.8040791669776,89.3098000556729,94.9644118672862,91.5252452836245,91.0167903363047,91.8669989987084,86.6101377174666,90.566469809397,93.1864372915889,92.5956881269391,89.7788933950116,91.0149692857154,92.8512236068964,94.4995696581455,92.5832350310378,89.8579532708447,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,54.4039303899738,55.7117751884451,55.3204142195804,56.2642378092423,57.6502758937419,58.4842482499067,59.8713617058186,58.0427415549437,59.6100311324645,59.4286768108256,61.0088730705404,60.3705392473523,60.5676983674398,61.6776976558089,63.2832355943272,63.5740750410709,64.2370632874627,64.4428221258318,61.8933950148805,65.5912273637896,63.0166018207265,63.2691347832541,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,36.9713709338516,40.4472453885344,42.1599100116714,42.5916377059186,44.2797449726838,45.470776459076,46.960936808378,47.8397566425907,48.1501875701637,48.9720528951501,49.2681272922138,50.4463729811113,50.0168383566964,52.0515257427724,52.7267703156209,55.6091462057963,56.1742736597511,57.1094475368038,55.6046184674911,56.0992860468851,55.4361760487416,55.5844687850508,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,55.5688322154763,64.8391719832617,64.3950119815281,60.5144597505144,54.2887076663899,55.9704649686784,59.3644402418919,63.3523514028158,64.6416952605676,59.2522774741288,64.3808065784607,64.6426783516771,62.1576092042745,63.2702167395587,54.2583939470912,66.7670678179831,63.8007157737257,65.1728547852893,61.1631433293326,67.9678323157894,64.7201967980742,64.9072111632887,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,50.2419394634915,54.0692799521855,52.8127738564425,54.3975900838004,49.8404874978284,57.0459862725788,58.4630247002012,58.8198791967724,56.3567635626361,51.2629789619769,60.7580451679617,61.3263676522592,59.0056078457466,62.1973923062542,60.4870546181307,63.0432920632188,63.7373161409544,63.4704946335098,61.7566901034654,64.7045742478039,63.6634131540589,62.6276993308217,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,57.8228086968017,57.8189757809342,58.1086761406728,58.5803291106926,57.7268945014247,59.7590275182349,60.1111144016578,59.6647587558844,56.2945842690907,54.8736781389268,56.1342255384061,56.5270601208051,51.7772637890098,52.8408910177313,51.5038447738755,52.9530992271345,51.2880306985198,48.647346878481,48.9640754009653,48.9559592374502,48.1278843949813,49.4911714507867,NA
