"code","iso","country","BHI.ind.1996","BHI.ind.1997","BHI.ind.1998","BHI.ind.1999","BHI.ind.2000","BHI.ind.2001","BHI.ind.2002","BHI.ind.2003","BHI.ind.2004","BHI.ind.2005","BHI.ind.2006","BHI.ind.2007","BHI.ind.2008","BHI.ind.2009","BHI.ind.2010","BHI.ind.2011","BHI.ind.2012","BHI.ind.2013","BHI.ind.2014","BHI.ind.2015","BHI.ind.2016","BHI.ind.2017","BHI.ind.2018","BHI.ind.2019","BHI.ind.2020","BHI.ind.2021","BHI.ind.2022","BHI.ind.2023","BHI.ind.2024","BHI.ind.2025"
398,"KAZ","Kazakhstan",NA,NA,NA,NA,41.4766472494128,40.8513545446536,38.9374842420085,38.6294376589731,38.0696921496503,38.3287770705141,38.6232890979645,38.2488194388472,38.3249885688461,37.7211500144833,37.8212120734157,37.8805410503746,38.1987255164391,37.8895730610351,37.8743288405187,36.9681873972955,36.8916098095755,37.1531103412435,37.1295534605188,36.8724616012637,37.5293851429208,37.8465867024833,37.30949307159,37.3074709860236,37.3035073753461,NA
404,"KEN","Kenya",NA,NA,NA,NA,42.3489049714737,41.2200179841902,41.5244303248761,41.2641486872066,40.9952005088444,41.0097780166415,40.773861808109,41.4952647086609,40.123287523262,40.3419180979642,39.3432104048998,39.5709040253689,40.168146821153,40.0286507834109,39.8851729726735,38.7995430287016,38.9312046404761,39.0965405702517,39.5023445455522,39.9207707929865,39.9987989259921,39.3663808218355,38.5954242300575,39.3169934621172,39.613989642019,NA
296,"KIR","Kiribati",NA,NA,NA,NA,53.4214009837175,52.8995969523407,53.0114066848061,52.5336027039606,52.5105544738908,52.4685593797531,52.51156445024,52.4232618376439,52.3265863259468,52.3077496426136,52.2709978990815,52.2622194181957,52.4810470364162,52.345493390126,52.3202577911291,45.7742720501871,51.532913511578,51.5381867526963,51.7604550675934,51.6526772009095,51.7293206811068,51.7238176247035,51.9070798578407,51.8932564288543,52.0899758108739,NA
689,"XKX","Kosovo",NA,NA,NA,NA,25.7262948825659,24.8516312699436,24.4646320416671,24.4657719744937,23.9640418498991,23.8250537265809,23.8397779035011,23.6658718949275,23.6763477601232,23.5909836868175,23.6298019557001,23.5862351781994,23.5333533263257,23.2825600657192,23.2818613516098,23.072076057927,23.0595646693856,23.3021128242226,23.5761528059605,23.2764138682205,23.343951641236,23.224086357711,23.1252681659219,23.0846185530414,22.6666840973475,NA
414,"KWT","Kuwait",NA,NA,NA,NA,46.1758908613344,45.8703039372738,45.5442902193199,45.4431457176375,45.327446143112,45.3090903525207,45.2568458126197,45.187054522177,45.177486943186,45.0350351246917,45.0594554454178,44.9793605063918,44.905435055964,44.7899852506277,44.8459442266342,44.3097883082987,44.5995852303311,44.5785321351729,44.4566432788137,44.2955894280646,44.3668044050312,44.4550904614977,44.2029095015098,44.2342156398321,44.2293970825717,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,48.0888812231771,47.553607819555,46.7616765525739,46.8578771826847,46.5279436451363,46.5837119806235,46.5539488394251,46.0500576104839,45.6961116982202,46.0588224992401,46.239546000563,45.2763992326014,46.2542784466022,45.8732024322648,45.4625631136114,45.1660670432201,45.5265811197696,45.5840786843728,45.7548609888966,45.6339988602343,46.3020836126839,45.8741505136505,45.7897312449811,45.6533497079938,45.4223365704459,NA
418,"LAO","Laos",NA,NA,NA,NA,61.5119392638229,59.4534398819191,58.939174096696,57.900909848965,57.2242123324478,56.7265056121684,56.1673275574291,55.8847017014749,55.7418792029768,55.2859562518465,55.0493073538968,54.1706294888349,54.5180601573294,53.5999038155792,53.6901777245203,53.0258371286486,52.9995199978283,53.1032517658885,52.8141205745404,53.3277172891247,52.7837645707018,52.3165372915067,51.9255564186857,52.267958966726,52.5121037763684,NA
428,"LVA","Latvia",NA,NA,NA,NA,40.9234112889339,39.8662434978527,39.5733693933137,39.4912902268337,38.8762443686265,38.9985655579245,39.0971245127037,38.6272952709218,38.6228576004442,38.2400211927526,38.7489519264582,38.3579150767707,37.55319300391,37.808400034041,37.991785362568,37.2682541907423,37.4759300855461,37.3446848801604,37.8926797023874,37.751277994847,37.8028782827388,37.9554711635807,37.4745990909696,37.5544358318283,37.3945694280016,NA
422,"LBN","Lebanon",NA,NA,NA,NA,31.0930743450004,30.5804819106509,30.1643459281684,30.0060328932402,29.6535422052397,29.4364245354836,29.338685339747,29.3668035119659,28.9973202237933,29.0217987618745,28.9417073208882,28.9014494533754,28.8874373976267,28.3153336935169,28.6314264116054,27.8309164938575,28.3689424753926,28.3633318516674,28.6083671130714,28.1627506673821,28.4524430371882,28.2506678849632,27.9484339158684,28.0519433274393,27.7703558418204,NA
426,"LSO","Lesotho",NA,NA,NA,NA,37.076889074978,35.4779713148201,34.8153588446878,33.783100151059,34.0474241423321,33.849850253585,34.7780351686187,33.3318643785818,33.6037545339248,33.6428128364071,33.342649449364,33.6592394032166,32.9128946381356,33.2729822553158,32.9368159382049,30.4213354572142,32.2163885165634,32.1376530260628,32.9744527026236,32.995777345327,33.1150586997662,33.0975839378652,33.4017282971442,33.0204760660104,32.6408645473089,NA
430,"LBR","Liberia",NA,NA,NA,NA,40.3443183653538,37.7339727815383,39.0659316687256,38.1485112589869,35.7857226525404,35.6021414739981,35.7375378678321,35.3373297643927,34.5942135576449,34.6504177427735,33.9218506517661,33.8337954111417,33.7500384632468,33.3016333693694,32.9991423662844,32.31640089778,31.8156410765672,31.7169008656722,32.3963390966659,31.7341720400342,31.7718966114417,31.4229034556804,30.6194401571989,31.0253347558383,30.9323691030278,NA
434,"LBY","Libya",NA,NA,NA,NA,52.7786981259006,52.6017883750618,52.3822659855705,52.3104903612884,52.2175722835324,52.194526757131,52.1393728283882,52.0763962440152,52.0460797036823,51.9621888689161,51.9301120336911,51.8580917835085,51.8304859380479,51.742779820356,51.7369448004664,51.2877531580917,51.5754568666163,51.5612108287628,51.5004031631147,51.3538346246093,51.4067045061385,51.427389649607,51.2767514986462,51.2811342057848,51.3864701631037,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,35.8404552080961,35.0047671286779,34.6084169580338,34.4628755134702,34.0066140908698,33.8967155774219,33.7661946051773,33.5995972270472,33.6044068472633,33.4832136082017,33.5297410044942,33.4423515401335,33.4694031319925,33.3304762592567,33.2820193380457,33.0740518919127,33.1040952007477,33.178748767736,33.248630271979,33.1105608699054,33.0784883866819,33.0325427977316,33.1307259856221,32.9961434328933,32.8454578366054,NA
440,"LTU","Lithuania",NA,NA,NA,NA,33.7568895437991,32.6934845082321,32.4642622672985,32.2510760432884,31.7542314834185,31.7898710727505,31.9039693561893,31.4704908660232,31.5702728266696,31.2242966288399,31.7176047859054,31.2403335571334,30.7902503378101,30.8384899275551,31.041229939557,30.4261816253813,30.7097787295,30.523639868804,31.0080172335769,30.9847911192241,31.001969993283,31.1178070762881,30.7361300426939,30.7387899470433,30.63336671845,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,25.1767025421687,24.0401580818527,24.0650108410648,24.0344709823558,23.2931347759187,23.4436295926282,23.4325639474697,23.1676138227349,23.2202541850495,22.9757088097336,23.1637682700569,22.9904515729555,22.8309096708752,22.9710201138057,22.9512437972643,22.8431868080969,22.8139689431711,22.8667807815288,23.0523053684054,23.078412970111,22.9220956730313,22.8235181569652,22.93910863159,22.8032359622491,22.5975649098003,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,66.175931951677,64.7221674276479,64.1025263424635,63.8058961706235,63.7221946682638,63.1328147411295,63.119411271073,63.3201914899618,62.7551379277523,62.3104897667676,61.9995237687835,61.4242500823671,61.9638765261268,61.8891465775842,61.3636792061734,61.4388746716715,61.1269466879303,61.1179746245844,61.2917543227417,61.4123102658527,60.7811671883458,60.2348957358703,60.5790564020056,60.3271671228707,60.1777705180368,NA
454,"MWI","Malawi",NA,NA,NA,NA,50.0563689742378,49.1635719149522,48.4470324845333,47.5749579016781,47.4289578448071,46.4835307797607,46.756492351419,46.7788588145823,46.270927542723,45.9852417199963,45.7128613422375,45.0665606328816,45.3027683863173,45.297224541966,45.1401849038695,43.8485842339849,44.1905028102782,44.2344659845244,44.6152832455593,44.4128688366864,44.2533692327876,43.9930082360558,44.0841420088365,43.8154162965967,43.5820891597789,NA
458,"MYS","Malaysia",NA,NA,NA,NA,66.0603175055586,63.8229606460267,62.5593687436125,62.1227660925388,61.8458942769895,61.4255020144071,60.8348746453838,60.3831252598952,60.0305166418798,59.8985131413169,59.6539943093522,59.0255172759326,58.5013161355712,58.2626955057509,58.3693950007766,57.6084972563674,57.3967700357765,57.3052424470182,56.9677615463606,56.9093287967072,56.9433505095329,56.7595869462772,56.5274666729948,56.6848515659644,56.649789207082,NA
462,"MDV","Maldives",NA,NA,NA,NA,73.2670040808504,72.3310613387925,71.8278960686122,71.4914318449195,71.4996763802121,71.0485741354993,70.7369642501847,70.5997324550173,70.8774611023926,70.4985981683283,70.5309759314142,70.0300554134241,70.1192535454688,70.2847500124354,70.1255294139822,70.8497469630778,69.818921474261,70.0693384669721,69.4612625346206,69.4158371055576,69.7295301797098,69.7426890286002,69.7926051076909,69.7531655998185,69.5433008920199,NA
466,"MLI","Mali",NA,NA,NA,NA,36.3148830346533,35.7402668591576,36.0610164481654,34.8933772680659,35.120908319396,35.0643183662208,34.9545811681056,34.1861543060099,34.3416075083513,34.6858154845391,33.8899558028917,34.0940832043075,33.8570774974168,34.0220064863924,33.9413013517696,32.582484138834,32.6223774849844,32.724501405653,32.5974378139478,32.8676996246381,32.1079468008164,32.3685858612759,32.0167246573767,32.3687264790638,31.6158325736876,NA
470,"MLT","Malta",NA,NA,NA,NA,20.2713060186518,19.5348784802506,19.2549596256095,19.1453827441436,18.8881401669044,18.4487175362276,18.4271133797615,18.4580075518911,18.2890660783226,18.3179859777808,18.120695090951,18.0455437421261,18.0779387317658,17.6551894005676,17.7281205660532,17.3315637879491,17.3733779236141,17.2985859865471,17.5255500836192,17.1708365571311,17.3901410331398,17.2777413117557,16.9956518752484,16.7023839437742,16.3294477144437,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,61.7858913758824,61.2716885890039,61.2252161629649,60.95041537571,60.9774059238813,60.7508473411288,60.8638984348625,60.6311342285135,60.6481244113064,60.5146962107223,60.5262894524907,60.7810627987096,60.7734115700945,60.7271728843104,60.6031926925433,53.5982963595074,58.700901494371,58.8467099573573,58.7920149282953,58.7759273878492,58.932940745398,58.8959558601306,58.7502470348577,58.7514314487296,58.9366760523721,NA
478,"MRT","Mauritania",NA,NA,NA,NA,49.8617178120476,49.508941783836,49.7757306722509,49.1100679675349,49.5014116370998,49.20675311511,48.9967775965916,48.6873512463643,49.0913897764306,48.9556448890746,48.5530911253966,49.0269079504765,48.4548701304876,48.5655082087195,48.6123572208318,46.7266721199269,47.4543466893113,47.8724570482284,47.4415917450897,47.5431115624257,46.9895030122367,47.4854876468059,46.9049869358452,47.214351749011,46.8653843260776,NA
480,"MUS","Mauritius",NA,NA,NA,NA,39.5990929058258,37.6192559032655,36.7967203215271,36.01770407587,35.9053254815045,35.5014196483202,34.7238907176712,34.9493208350208,34.707027927826,34.1462140688009,33.8538595907502,33.3225379239627,33.3684441774359,32.8778080160659,29.8774254863835,29.5049316726843,29.0606803515456,28.8552265867369,28.6617623287815,28.5508667246851,28.0892162210228,27.8381537297898,27.7503999441307,27.6693570529191,27.6943943368671,NA
484,"MEX","Mexico",NA,NA,NA,NA,64.4717121383463,62.1468955625941,62.6450065737017,61.3314633871419,60.7067253813238,60.7189500336781,60.7429243419304,60.5670381181519,60.4490767008556,59.4510379132431,57.9247089323064,57.4788304031702,57.3716417234298,57.7696240912083,57.3852043215038,56.9313557633463,56.2435368584225,56.3501386291246,56.211133404849,56.3835305871403,56.0803426052253,55.8006840001573,55.2529887752735,55.0422741027605,54.9428386811008,NA
583,"FSM","Micronesia",NA,NA,NA,NA,62.8628140588796,61.9000594410727,62.1778348010279,61.7591251589656,61.5735847407819,61.2396288584306,60.9822504531353,60.8643054621015,61.0852528014721,61.1455555252113,60.9649416870117,60.7610527262629,60.8018490535942,60.9537394453124,60.5311562485866,56.621198762118,58.5425754818789,58.9170377582773,59.0628015525873,59.237737933982,59.3488236174425,59.2662128657107,59.148618527914,59.2719053863494,59.5837761733241,NA
498,"MDA","Moldova",NA,NA,NA,NA,0.73868287516531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
492,"MCO","Monaco",NA,NA,NA,NA,21.4384407480828,20.2189051320559,13.8641775844239,13.6309531084918,13.1082547166203,12.6559042893943,12.6319382163322,12.763404557347,12.3619246716206,12.4321638643102,12.1271874850744,12.3886858167977,12.2746391326886,11.9016263900515,12.0401257239264,11.6816182787585,11.606880009693,12.0685368003575,11.8363286685827,11.9556796011179,11.9330004482837,11.8971754427852,12.0567313258592,11.8371108572001,10.9998176023745,NA
496,"MNG","Mongolia",NA,NA,NA,NA,52.0715419289473,51.801560502778,51.0959635280295,50.2336880424273,50.2471295931088,50.227413194794,50.2526318499761,49.8825546896551,49.7438151758713,49.6828091742221,49.4758520716047,49.624507229516,49.7336972011201,49.8506768202208,49.7088885934772,48.5977734236646,49.1259360404481,49.1189714801922,49.0067976350804,48.6692518140127,49.6198407239714,49.7413760821096,49.1972262351902,48.900345459724,49.2805203589644,NA
499,"MNE","Montenegro",NA,NA,NA,NA,33.0982778202491,32.2489810042477,31.8727133195543,31.9559994394237,31.3234021308149,30.9983597218728,31.0791367782264,31.034523789715,30.9912067976258,30.8761337316725,30.8807556257685,30.9444975202492,30.8706211110028,30.6254390793062,30.5729570564435,30.4866297343168,30.2840627306704,30.6813340808177,30.771125261652,30.5012292023671,30.4396625096593,30.3778077569658,30.3477000073978,30.1975849351547,29.824383849818,NA
504,"MAR","Morocco",NA,NA,NA,NA,38.500145048668,38.1612609212987,38.3619742625429,38.2870786544375,37.9624010958862,37.7423502249661,37.7716967179653,37.7272308412612,37.7383805760284,37.8302509800637,37.8261650366812,37.5785322646217,37.6353219268536,37.3094845070034,37.4230037122539,36.9704294163565,37.3230823643017,37.2312179264619,37.604734487546,36.9080565546059,37.1613892884596,37.0057390239197,36.7961691031468,36.5559271954348,36.310081660635,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,67.187195299944,65.5787299982569,63.6881625585555,62.8871534989518,63.0095857700054,61.76847300145,62.3063464141142,62.3892477896287,61.614561315842,61.0450604431379,61.0612167975865,59.7344778117106,59.9611769810392,60.5353308435357,60.5093257648057,58.5929595428447,58.5930409935206,59.2199506592169,59.3921124518581,58.9778437725105,58.8960387852782,58.9663969635179,58.8889597218568,58.8245688309881,58.5279601962243,NA
104,"MMR","Myanmar",NA,NA,NA,NA,45.9860051372469,43.8761088809615,43.1657194097029,42.3303984310196,42.0463798813801,41.5929992813077,41.3611013888001,40.9947510705704,41.4483306393198,40.9443210747015,40.6860778314945,39.7678397990137,40.7068420204579,39.6649985645136,39.476719452328,38.676141586986,39.0431128539086,39.3023422027829,39.1250515187742,39.5292137491944,39.3462147325329,39.2617166177087,39.1600434807975,39.2104076995994,39.4186524297408,NA
516,"NAM","Namibia",NA,NA,NA,NA,58.2713319061324,58.2278107657731,58.8506785751643,60.7156653830321,58.6375303864945,58.6886660498185,56.1206155370183,59.5705057544887,57.2663046296533,57.7549492120678,58.06450940776,54.7447391426048,55.855845400632,60.1015333126354,56.4226673929822,56.4694704001868,58.4430957809642,57.1679630590367,57.3458149093642,59.3689352935552,57.743656771612,57.6234576179804,55.19866124501,58.0288778611652,58.5730852659642,NA
520,"NRU","Nauru",NA,NA,NA,NA,53.7152401977512,51.6709961784681,51.209250873349,51.2391750725708,51.2623154896093,51.3364589119368,50.681413349151,50.6998652590574,51.856367593194,50.4567279246272,51.2131933242868,50.5423808429167,50.5278160698631,50.8899299921348,50.1383118656403,46.1355610016156,50.0852128974601,50.5171605254853,50.5668183771884,50.2673796025931,49.9986819370848,50.4700365429739,50.6383690621729,50.8649807691179,50.4594916164648,NA
524,"NPL","Nepal",NA,NA,NA,NA,40.8875196529493,39.1548471848466,38.6121408020327,37.8736798866289,37.9236760759655,37.7637927716868,37.1352573501471,37.0270779764645,37.2773597042254,37.1878086627436,37.0668053507544,36.4125844154326,36.9220476815669,36.1559877583973,35.8291254846847,35.4437762258987,35.9239756812189,35.7679823388742,35.683454558452,35.5221404201872,35.7557850503112,35.8333382054617,35.6316291116964,35.5329940290441,35.2194882777018,NA
528,"NLD","Netherlands",NA,NA,NA,NA,19.667849031884,18.3284274017344,17.7208688242844,17.5742784318156,16.7678849318689,17.00948754148,16.976182505411,16.7493297321412,16.8156771161966,16.5911844557298,16.6632033780381,16.4600272743908,16.1084534422971,16.1228179803269,16.2641460957634,15.9444772496222,16.3098738118424,16.3171041965321,16.6194606235002,16.6218072673431,16.5536052230889,16.4785611870626,16.4214043235027,16.4353141045183,16.5195291246754,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,78.5774184232983,76.02606941591,74.7841713748196,73.9917751458327,73.9026952723337,73.8977080985298,74.1813734538227,74.2408071008197,74.4972782032602,74.699235505727,74.6527028735977,74.5855245413758,74.3993399701079,74.4149401044507,73.661143865701,74.0592413843919,73.6635709618316,73.2260024439075,73.4055292170086,73.2624735816871,73.1108733983682,73.0635629375072,73.0909074645672,72.9842314985742,72.7375374007123,NA
554,"NZL","New Zealand",NA,NA,NA,NA,57.8388992299037,56.2155774202888,55.8650924258168,56.492721213345,55.6208739154587,56.2085738002996,55.8079907082637,54.3974012625441,54.9541756700266,55.0198428119797,54.6875248507287,54.6278774654235,54.3271801542702,54.7654438711154,54.2852763591811,54.2475529932406,55.2197870237021,54.4601372277434,56.067520514692,53.7097060820085,55.4660188556679,53.7949755950743,54.6335266875257,54.644810535579,53.8369141864163,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,81.7621876064382,79.7971624461012,79.1540962643111,76.4324834033552,76.9962454090335,76.9531864362179,76.4503283823761,76.2585198754004,75.7589727556745,75.4589747466402,70.6701905622504,69.9303373302032,69.6525952443486,68.8883971967456,69.3018810153441,70.1924753699973,69.0267730248678,67.7111665164685,67.6707096088167,67.4510656358765,67.3224465786354,67.1759093018444,67.0537265296568,65.9332801419405,65.7808096667125,NA
562,"NER","Niger",NA,NA,NA,NA,43.0928852088889,42.5160171561996,42.7645049926868,42.1850434259583,42.49828194071,42.1063721344198,41.9653338168201,41.5161093062942,41.8157933157089,42.2429888317549,41.3055502567805,41.6973349046649,41.159916401911,41.2984779777537,41.2877089934696,39.8642804139008,40.2406412028814,40.3075769626493,39.8779600091552,40.0821054266159,39.2980266705889,39.7673605820195,39.4678435189439,39.8080190944228,38.9535720045533,NA
566,"NGA","Nigeria",NA,NA,NA,NA,26.4623842073589,24.9264815352619,25.508436539372,23.6817329272898,23.5308504488509,23.3463522934794,23.6635554894702,22.7919122247269,21.8655573711891,22.3694462832977,21.44180827422,20.9780808459846,20.9435339913984,20.9702643287525,20.9209149732535,19.8335604781575,18.9532933281861,19.2002312670419,19.8654934799112,20.2930254202265,19.6072404542243,19.1852162077283,19.0893069267301,19.5625601888255,19.2709229308106,NA
570,"NIU","Niue",NA,NA,NA,NA,63.7235785778253,63.1793048814911,62.824378208396,62.1576025660464,61.9084261179046,62.0637452272274,61.9004594276543,61.7703919812751,61.851614939254,61.5569559677848,61.2047585740517,61.2421906251446,61.1492798208947,61.079910587458,60.639031891426,61.1819654605344,60.5655281186115,60.4074719645215,60.4596174970979,60.3840085261842,60.2955093722739,60.2573513631002,60.1592101148165,60.1874412180612,60.2185344268466,NA
408,"PRK","North Korea",NA,NA,NA,NA,39.4083135788695,38.2857470091886,37.3543953207747,37.2331358814703,37.0101431557192,36.875368688821,36.6648264416039,36.4287994760495,36.4051304241956,36.2692450743903,35.975304415923,36.1612253245401,36.0614120127778,35.6312072377677,35.5543548675255,35.1292379575326,35.2706472078419,34.9853402394021,34.7923380929219,34.4035623427493,34.5620534030206,34.4809629185994,34.2396807865797,34.1556276089654,34.1873815991644,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,31.9994770114145,31.0647909685601,30.4440421162844,30.5465307511193,29.964099997468,29.8629353089687,29.8512222073278,29.7440276131597,29.6534598526459,29.577901719083,29.5703296535122,29.4296138546514,29.5343820207515,29.2351845517647,29.3043201916511,28.9854873516257,29.0499518408954,29.196639305798,29.6023271152581,29.1818002788734,29.3467407111436,29.244586481489,29.0993348681937,29.0275742015082,28.606645374509,NA
578,"NOR","Norway",NA,NA,NA,NA,66.3425160075761,64.8378063104318,64.1601352008555,64.1039964592484,63.6339491896768,63.6614561043853,63.2930003308849,63.170225794062,62.7008240391278,62.8098877953463,62.7295075943617,62.2641347994583,61.9814969209473,61.5714168751067,61.5793090894861,60.5023924016827,60.8391506165208,61.2396540470479,61.2318291950354,61.0968308795637,61.4445752429113,61.4448987720837,61.3235104914146,61.3649872034139,63.2687170444713,NA
512,"OMN","Oman",NA,NA,NA,NA,46.7824291552479,46.5993238381772,46.468607721001,46.3671416135209,46.3055078953804,46.2093967007168,46.1247216822994,46.0331368209354,45.9497843440809,45.900151126295,45.8177168215398,45.7267332844849,45.6343575001181,45.5626844118764,45.4697475564953,44.676187238814,45.1450569035012,45.12653697039,44.9844561737892,44.8868112049791,44.7612902502239,44.7859888431998,44.6353963197392,44.5564562322423,44.7679358439001,NA
586,"PAK","Pakistan",NA,NA,NA,NA,6.76392732734872,5.9358682670768,4.95795732841453,4.53843224065602,4.54100210133361,4.15270415600309,3.98387150749589,3.97823562206989,4.03199109605544,3.73783320110847,3.47038659192211,3.47354392909723,3.53810639422736,3.49356851690276,3.44947683356945,2.8426036044135,3.18445648441425,3.13494634733632,3.134936189742,2.91625586812674,3.01287584358005,3.25068815969885,2.9975597829979,3.05194014115358,2.8617753200767,NA
585,"PLW","Palau",NA,NA,NA,NA,77.1486181169669,76.1784662062039,75.3277107816448,74.6602303721499,74.4519124511408,74.2117674854285,74.0489003167078,73.885634769139,73.7566849071018,73.6778944981493,73.4392582625029,72.8684165079255,72.8400654480017,72.6644675379086,71.5869614340621,69.636285304432,70.314028562352,70.4164935847404,70.3702855956221,70.4163747319498,70.162894249505,69.7849127603145,69.4170992861477,69.3397700654264,69.2258088820922,NA
591,"PAN","Panama",NA,NA,NA,NA,86.3282850069747,85.0249967816063,84.7615069136218,81.4274086056549,83.6122551055095,83.2242638156543,82.2854777696044,81.9084025345275,78.8861611816966,81.084459113708,75.381024881183,74.8101320723473,73.9574488850401,71.57304093122,72.4930519184047,74.6135416782109,74.2628748797111,74.190035023046,73.9727269408569,72.6209675074129,73.5043421377568,72.4480115752224,73.0196531793971,72.6932570336441,72.3757536729131,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,90.0952575382107,88.3666783223527,87.8042818073383,87.5708134306016,87.0194198528776,86.1824477436156,86.1279036206912,85.6902990999538,85.4046630634375,85.1761502606193,85.015354136364,84.705307659533,84.3704434879741,84.1655721963326,83.912351927336,83.9723241761152,83.7619753371362,83.3256181344344,83.259964443756,82.9024018349677,82.8031062205867,82.5841194023497,82.4230337365918,82.244635051737,81.9478833106208,NA
600,"PRY","Paraguay",NA,NA,NA,NA,72.4794222561226,67.7103725069374,69.9058285412158,65.3446668616761,66.7570567116442,66.9764184413763,67.2807352762501,66.7147468743441,65.4962637376034,63.9098157588768,63.6957197481695,63.3360258740013,63.1916564691111,61.5790405445747,61.058143675952,61.7275023413132,58.793718529313,60.9096768524414,60.3281660701419,59.7383104080635,57.9624848841923,57.921959961912,58.4234535458314,58.2214984827574,57.654436048336,NA
604,"PER","Peru",NA,NA,NA,NA,91.1768180613158,90.4716586071372,90.440680542043,87.9089701782949,87.8591527189566,87.4829310518213,87.9654168965472,87.8006225086392,86.7484007730637,87.4699390632446,86.6004234077668,86.2577249013576,85.8924237351022,85.5585966625877,85.429510312211,86.0013037794312,85.15755018589,85.561051678052,85.0140117824133,84.628974743513,84.9783383846506,84.6371783562622,84.6064908824244,83.9118672255391,83.6193681558009,NA
608,"PHL","Philippines",NA,NA,NA,NA,39.9019784019134,38.0761598741222,37.3028450014533,36.8925455411322,36.7340481909824,36.3606146881019,36.0057143015553,35.7436829129339,35.5418938119567,35.784086620565,35.2536654616157,35.0418386482959,34.4519584066177,34.4945334614614,34.893434332238,33.9701647024268,33.8266171632129,33.5549388908585,33.6989657185128,33.547946845012,33.4776272825395,33.0334233634158,32.9192580059657,33.2754497650259,33.3822319470064,NA
616,"POL","Poland",NA,NA,NA,NA,26.6203603168905,25.6060136713053,25.22770075308,25.0865162685624,24.6101875986818,24.5654412363752,24.625153983611,24.3808107992434,24.477237451159,24.2602545164678,24.5568892125486,24.2475019330146,23.9873205478069,23.8404099758832,23.9936443511421,23.4998374522262,23.7681330242807,23.7131600000644,23.95782129101,23.982468446488,23.9441309031148,23.9819697836167,23.7746912780478,23.7040503507668,23.8090483510177,NA
620,"PRT","Portugal",NA,NA,NA,NA,31.0059843531728,30.3030880468252,29.7800143895739,29.6005567061858,29.0705020329258,28.7159829368818,28.8047635441611,28.6294596144239,28.3376182540123,28.3874858006406,28.3927804721983,28.2356237495208,28.1852479931441,28.0003243614663,27.9063016815245,27.515937618934,27.7357882938674,27.9533148329823,28.1930883037544,27.9789845083815,28.1219826931992,28.0016065292168,27.9134583508498,27.8675978651653,27.2825429773572,NA
634,"QAT","Qatar",NA,NA,NA,NA,50.7677413825587,50.5197073378718,50.2512832380083,50.1162546334715,49.9938934808537,49.9245731368892,49.80147059998,49.7001636533206,49.6220799078317,49.496676080098,49.4196783691398,49.2975238659275,49.2486393470674,49.1151607141561,49.0631373184335,48.6400854863896,48.8107605979626,48.7412568049089,48.6864544301254,48.4280294448505,48.4728876159577,48.4334857469265,48.2367208608519,48.193958861873,48.2386376674132,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,80.9290261462186,79.8075079933958,80.1901558983839,80.4768249804916,79.0754330899001,79.0815240465469,79.2196474662165,79.8128059822906,79.4158296213014,78.7300472919411,77.844654143772,77.196569919536,77.9291887615687,76.9072220830529,76.9366425967549,75.143083054523,74.7963337738566,74.6373247677894,74.9458722095583,74.9789870762423,74.5099283199791,74.6464453656938,74.7825254877337,74.788793850261,74.5606880378796,NA
642,"ROU","Romania",NA,NA,NA,NA,15.9980167100397,15.0948368947146,14.6663844425375,14.6162398108868,14.2317672428247,14.1183207560902,14.1109696677923,13.8944315457788,13.9558735644115,13.7844540647891,13.8678960258266,13.7639607672491,13.7709315364213,13.5338922019148,13.5748984841515,13.1528062515844,13.2925630781881,13.3688401744052,13.473453095455,13.2878881623495,13.279769711313,13.2890570849256,13.1485263839258,13.034323734206,12.8445087240818,NA
643,"RUS","Russia",NA,NA,NA,NA,72.2152732632169,71.330333737698,70.7944785465404,70.7359046476232,70.4109800061399,70.1971889797846,69.9808126414843,69.7849895886201,69.6029828027566,69.517450788791,69.6314321716831,69.4022230710047,69.2104433793817,68.851492963656,68.9460126016089,68.1843635746306,68.5115285138212,68.3391500065905,68.3105129738615,68.3139611874767,68.3685759236384,68.341498468717,68.1699386418587,68.1295660992065,69.1774338475023,NA
646,"RWA","Rwanda",NA,NA,NA,NA,37.8348915816171,37.2613681559159,37.2551559978191,36.3664967210334,35.9610543663812,35.6120975298355,35.7376128899221,35.9415587703764,35.0492124963683,34.9421603351372,34.6251951103007,34.2274736413756,34.2317384330925,33.7242153490633,33.5078249030265,33.1039074579542,32.8398616888287,32.7703771045011,33.0637339083015,33.1529703762335,32.998775317762,32.60065339076,32.5681985066256,32.6601108139247,32.7256631766203,NA
