"code","iso","country","COE.raw.2003","COE.raw.2004","COE.raw.2005","COE.raw.2006","COE.raw.2007","COE.raw.2008","COE.raw.2009","COE.raw.2010","COE.raw.2011","COE.raw.2012","COE.raw.2013","COE.raw.2014","COE.raw.2015","COE.raw.2016","COE.raw.2017","COE.raw.2018","COE.raw.2019","COE.raw.2020","COE.raw.2021","COE.raw.2022","COE.raw.2023","COE.raw.2024"
191,"HRV","Croatia",0.255878211359263,0.233495015777544,0.2394016419142,0.225210403190584,0.221800203036414,0.210477804949124,0.199125638129878,0.198892929230413,0.206429421802728,0.199059628617225,0.191309401451395,0.183862634488942,0.19916278546097,0.186613032784646,0.184032687258086,0.175031608907453,0.169278148313846,0.170853222349947,0.175110402700949,0.169577163910932,0.175279870392884,0.177890650541898
192,"CUB","Cuba",0.122540706777479,0.121633143563165,0.120582136619756,0.118381207289361,0.116557397619709,0.110028371476516,0.107745471488695,0.112844860735566,0.110317749701233,0.107678730333834,0.106466367178119,0.105391370344866,0.10633621974989,0.105456070166719,0.10238441665289,0.0982585076081431,0.0981985304035501,0.10371298340935,0.104278102246792,0.096004158260449,0.105881657643314,0.106763039200126
531,"CUW","Curacao",0.0946371845195786,0.0913873770484194,0.0972517985356078,0.088918457982191,0.0917056365299413,0.0865273052668403,0.0817927861377502,0.0932161091113833,0.0871400149661675,0.0853769217512246,0.0864642497937709,0.0803846347727005,0.085067291383558,0.0875171839263741,0.0860336006361719,0.0797540306483858,0.0823792697870076,0.0872946701798668,0.0840567443386865,0.0824286085726278,0.092726149457943,0.098078690091157
196,"CYP","Cyprus",0.164113147962581,0.150926665347536,0.151471103216731,0.145684237619012,0.147688016578152,0.142506910076333,0.134690681732489,0.146410022437675,0.134674432898215,0.139850680460894,0.14110059832206,0.129736517313998,0.134330792253998,0.136124701837201,0.127926678632919,0.124078627451589,0.120940692231339,0.123897083046015,0.13921297785605,0.121068361676425,0.128388411451035,0.125940896842879
203,"CZE","Czechia",0.271273421368545,0.243527343775349,0.253138082168657,0.251994932195254,0.221751427109674,0.219224805793193,0.219846201120029,0.226436853820903,0.213818226843709,0.202804188098482,0.203298929304054,0.204908063527983,0.198739345391642,0.194680849540453,0.189541125924094,0.180761757479977,0.178067162408106,0.175013747582422,0.18950729213334,0.17471992720652,0.177287505009343,0.180236949863397
180,"COD","Dem. Rep. Congo",0.339988222886401,0.359522276321117,0.371776855045559,0.354389917935521,0.358982465467942,0.367921722615831,0.361706721380068,0.375497536560507,0.381749857210889,0.368556726823081,0.384926095972511,0.373113067506631,0.401837262175926,0.387439977548215,0.329853947390016,0.36156132385246,0.353568818781001,0.381638234082179,0.378178493795846,0.372515773071235,0.36486098314295,0.377311379360612
208,"DNK","Denmark",0.188435368473513,0.161912869711219,0.161977176660603,0.165495181445662,0.153399133443272,0.14792755597983,0.144822544093943,0.147943659142556,0.14109707682427,0.142241969193028,0.137700457525108,0.143053045512156,0.135291606411241,0.134363135291885,0.127704921034796,0.131267122231845,0.126234994633459,0.121182380732317,0.132312099405399,0.119488188059701,0.133292474027642,0.130628399848234
262,"DJI","Djibouti",0.12402496327834,0.126382113994344,0.122085952221807,0.121419291808494,0.126272245006126,0.120388865390554,0.115840928139618,0.121768402666577,0.128235215380571,0.122203443982508,0.122850532650033,0.117250092605143,0.12248822259635,0.12598667323719,0.151704698703172,0.141769897212891,0.141238502510618,0.154456845785802,0.15299637794114,0.14274501065886,0.149084060662746,0.140965495157556
212,"DMA","Dominica",0.0945182224367994,0.0890911037390895,0.091729552747404,0.0889714870346687,0.0882966490695705,0.085053923234739,0.0799580107985946,0.0849170664044926,0.0818120566284049,0.0825157403414411,0.0816416475225555,0.0778925695673208,0.0808987994597606,0.0811302644477,0.078425417480302,0.0765346883485489,0.0748869417220462,0.0792512630058345,0.0803921029319408,0.0748653218565688,0.0813396704515777,0.0837139514804688
214,"DOM","Dominican Republic",0.15463248747256,0.152354550459204,0.167079888959637,0.158283923146351,0.156481729092023,0.142986259296971,0.133701625571139,0.147191455064148,0.139000426232279,0.139959099570811,0.133995919227594,0.13329447602946,0.131212679900769,0.134719544511912,0.135381788361618,0.128728672399491,0.132879776734052,0.133590848464127,0.136288181909184,0.131179846096241,0.138897056824338,0.138885853792186
218,"ECU","Ecuador",0.179935907281968,0.17294402909647,0.180458229917785,0.163019794886218,0.181237633411054,0.162646306914517,0.166441403408087,0.175489101549762,0.160910247368972,0.1642252404323,0.169487182703258,0.166086404727949,0.177639867408091,0.187424562399638,0.173700428978474,0.172274004112848,0.177271381793684,0.184630063339331,0.172155393807513,0.191155935515518,0.177022994395757,0.200002476630311
818,"EGY","Egypt",0.312108883740206,0.302129986437377,0.314607543121148,0.319279802563991,0.314031251795904,0.309617040269153,0.31173893723642,0.325405478866348,0.302151804296753,0.311631803779753,0.334029252895341,0.348286609410696,0.328589444667007,0.336385080421441,0.347401529326101,0.343531549698915,0.347338191062689,0.357934393610521,0.375737483566622,0.360808891882933,0.379230151026705,0.378989543331096
222,"SLV","El Salvador",0.205909783287894,0.208840815578552,0.214781997802678,0.200136651254872,0.207502190460313,0.18851933581615,0.206613592678143,0.200610708489371,0.200928891422874,0.207470828687669,0.207302719392831,0.208362048350567,0.211148582116086,0.215935340333797,0.204010890362715,0.206764943855351,0.217431672705501,0.21126707251828,0.20253680294766,0.204128906248745,0.217027321552193,0.213767148597074
226,"GNQ","Equatorial Guinea",0.147828275802552,0.15839842861752,0.160051709182277,0.150439083022909,0.152270601624923,0.16226127680211,0.147461012334578,0.158954748185844,0.156877552917984,0.144136465555035,0.158587749005803,0.151715730589945,0.172761320220098,0.174211825328219,0.174956661010673,0.172954032435865,0.177062597728978,0.181820129960335,0.182047931218445,0.177721820208837,0.181670978643709,0.185357558958819
232,"ERI","Eritrea",0.146937230845008,0.148606625810809,0.147054044737742,0.147681223045501,0.150539900227381,0.148735937064623,0.13957340911955,0.14787929361757,0.145650091636275,0.147829198325875,0.149020942190127,0.145916607911396,0.143119665659739,0.147205401147093,0.19903324670539,0.196597801569403,0.207334846274009,0.202166174878366,0.199049335571444,0.183807587663288,0.193982593316142,0.186440028284744
233,"EST","Estonia",0.187071188170155,0.177312176729069,0.175332912594056,0.180522319548617,0.17296345667563,0.161155785857814,0.159808827706696,0.17263403992432,0.157798614751342,0.16017254414198,0.15818381247179,0.158810545453954,0.150800505790486,0.151722556584662,0.142071548904618,0.146903307079584,0.142300038192627,0.13474420160875,0.149523166454049,0.138812031302403,0.153986798030083,0.147029141989745
