"code","iso","country","PAR.raw.2000","PAR.raw.2001","PAR.raw.2002","PAR.raw.2003","PAR.raw.2004","PAR.raw.2005","PAR.raw.2006","PAR.raw.2007","PAR.raw.2008","PAR.raw.2009","PAR.raw.2010","PAR.raw.2011","PAR.raw.2012","PAR.raw.2013","PAR.raw.2014","PAR.raw.2015","PAR.raw.2016","PAR.raw.2017","PAR.raw.2018","PAR.raw.2019","PAR.raw.2020","PAR.raw.2021","PAR.raw.2022","PAR.raw.2023","PAR.raw.2024"
36,"AUS","Australia",0.045563458,0.04608248,0.056140513,0.057424445,0.058615537,0.060112983,0.062635432,0.070643412,0.072494792,0.08035613,0.083924612,0.090119473,0.103129658574806,0.114017358,0.122626164394245,0.131648362858126,0.137554899,0.139162788289898,0.140697399938243,0.141543811090847,0.152398482182192,0.167547280056886,0.169660152366809,0.169908613852331,0.169908613852331
40,"AUT","Austria",0.146134274085976,0.153095651835859,0.158696056224181,0.165605731828641,0.177708413281219,0.181479059293537,0.186690332828784,0.196451263,0.198641436214217,0.203267625092459,0.206665818760493,0.209507955113914,0.212627987533369,0.216627026,0.219040124196237,0.221000090656987,0.224438274949799,0.225591732880663,0.227797185273296,0.231152297086936,0.232398716869552,0.235036837232766,0.239317192417723,0.24068450034677,0.241453645191396
31,"AZE","Azerbaijan",0.070333715,0.0747696,0.076781943,0.078275269,0.07968762,0.083232968,0.084051286,0.086591278,0.090756906,0.091561391,0.092646487,0.09357607,0.093904679,0.094513236,0.095058837,0.096029567,0.096953418,0.09752512,0.100297441805721,0.101180560741905,0.102544910005852,0.104817385905254,0.1054444,0.106419519,0.106573999920883
44,"BHS","Bahamas",0.068615207,0.076645166,0.095435568,0.095543732,0.099656465,0.099861358,0.100207693777607,0.100338502436291,0.102398875086237,0.1043592301287,0.108399567024953,0.109053383336545,0.216099093450906,0.216831054,0.21749204330628,0.249509226463389,0.250059779778743,0.250385417064684,0.250528490223611,0.250686631638328,0.250769183845554,0.251137669104542,0.251425172415249,0.251797255477352,0.251842209838794
48,"BHR","Bahrain",0.069483775,0.070832706,0.071168348,0.071880116,0.071980723,0.092626274,0.093385333,0.09819692,0.115547510895642,0.115592587956042,0.115730777736751,0.115897317275435,0.115963677106701,0.116135401218365,0.117525480506703,0.117632344979077,0.118602091,0.119233021404869,0.13419976934692,0.136584712742755,0.137134866834226,0.13913493112646,0.139247067470113,0.141748036213305,0.141771657985141
50,"BGD","Bangladesh",0.01390406,0.014195473,0.014377895,0.014496976,0.015611333,0.015731748,0.015804125,0.016349078,0.016442475,0.016750133,0.018210926,0.018286566,0.018446624,0.018573513,0.018685825,0.018710287,0.019550306,0.020260453,0.020296646,0.02160785,0.02177108,0.022169022,0.022331068,0.022359722,0.022363687
52,"BRB","Barbados",0.179550132605065,0.183033042687195,0.186833523633876,0.188020636734629,0.190580870020881,0.19366964858846,0.202455872239565,0.205348912913322,0.208434256975314,0.214978297512474,0.216307453114348,0.217904169093181,0.218010305387435,0.218064469885907,0.218303396307861,0.219140445,0.220379812,0.220467451506035,0.221125845806795,0.221292698837375,0.221330952,0.221405920586339,0.221986671001056,0.222044387,0.222055427987512
112,"BLR","Belarus",0.083464237,0.087814055,0.090166687,0.092319444,0.097014141,0.098435494,0.099769961,0.102754554621183,0.103892070261843,0.105055183526891,0.105998617078005,0.106810423727036,0.107977067685548,0.108946610227831,0.110237921292898,0.111282668680546,0.11192077894449,0.112768154,0.113687157715497,0.114504458791339,0.114916056568318,0.11561727479854,0.116190592986614,0.116574741008706,0.116774938395487
56,"BEL","Belgium",0.102499492558346,0.107095501223203,0.109433056283662,0.117178399,0.127348381477418,0.131736362676437,0.135128473066827,0.140480501457343,0.144268510702036,0.146777684300806,0.14889589893525,0.15238629404394,0.153813919561833,0.156232767759353,0.160410007446613,0.164486478963808,0.172043553558108,0.174228420976478,0.177058505087811,0.179205482155909,0.180730394228962,0.182867129625322,0.184768673681949,0.185946028974099,0.186289444679661
84,"BLZ","Belize",0.27370115695099,0.288981933854882,0.293622772305694,0.295820266,0.299233460839734,0.30485242291223,0.311103173903158,0.31361278201204,0.32079227,0.321503408,0.322667870035675,0.325462330390442,0.327004668,0.32757847202895,0.32779009189012,0.328598180834066,0.32924384069141,0.330015350095321,0.330513484071531,0.331622616338369,0.33166572864991,0.331874590609315,0.334142474905476,0.336228668428394,0.336477468750154
