"code","iso","country","SOE.raw.2003","SOE.raw.2004","SOE.raw.2005","SOE.raw.2006","SOE.raw.2007","SOE.raw.2008","SOE.raw.2009","SOE.raw.2010","SOE.raw.2011","SOE.raw.2012","SOE.raw.2013","SOE.raw.2014","SOE.raw.2015","SOE.raw.2016","SOE.raw.2017","SOE.raw.2018","SOE.raw.2019","SOE.raw.2020","SOE.raw.2021","SOE.raw.2022","SOE.raw.2023","SOE.raw.2024"
52,"BRB","Barbados",0.000741720662890621,0.000678310152733308,0.000816520744040513,0.000698830769902126,0.000658296815338022,0.000609052747574636,0.000579460347441104,0.000694118087317392,0.000622973018312491,0.000596137768598227,0.000564919669820567,0.000523329269843045,0.000550688460362276,0.000650579247539665,0.000450975527556655,0.000417108433646051,0.000463680991323914,0.000432416563461364,0.000414708163964046,0.000422936940284407,0.000463290461168947,0.000451643628122136
112,"BLR","Belarus",0.00524933881836424,0.00532760013664422,0.00528030485095374,0.00505960589512617,0.00497618089788907,0.0047689354862307,0.00478807261829471,0.00494861089613604,0.00468917335681477,0.00460033775606056,0.00468211897762139,0.00456478991704807,0.00440675980185743,0.0043189096695686,0.00421591584801244,0.00425442888605644,0.00412730244979408,0.00399146432552936,0.00405273368001118,0.00407828240423522,0.00415651131896814,0.00413898529354481
56,"BEL","Belgium",0.0150002925845852,0.0132741276134937,0.0121330483470333,0.010760822130404,0.0100733066797328,0.00903261808893698,0.00826648452473417,0.00739622313206175,0.0068678387900782,0.00631185974997704,0.00600442064594633,0.00564919276833114,0.00512639760619117,0.00483261210951364,0.00461367334906432,0.00426335790706132,0.00360679687159649,0.00306444763144042,0.00313631664290812,0.00320848260788984,0.00298637981222959,0.00302519993671613
84,"BLZ","Belize",0.0010400588706588,0.000878396717248352,0.00102326173775769,0.000815063730100292,0.000854141465566931,0.000792166050945206,0.000774383811021687,0.000763706515437654,0.000828272763446552,0.000715379092692366,0.000775303051972442,0.000759485402433229,0.000762118598392853,0.000763407743110946,0.000713202416065946,0.000647585949683272,0.000733453754517433,0.00072648177779883,0.000661627152951951,0.000650804449850715,0.000753037407506793,0.000774307793602407
204,"BEN","Benin",0.0014739761886572,0.00175838355308402,0.00189498065017411,0.00182338465748137,0.00214728835647605,0.00219597841054817,0.00201152829735037,0.00193801518391808,0.00204314267444017,0.00208848500093982,0.00212374290135535,0.00212567034688001,0.00231081884833123,0.00230226377693806,0.00229111886470281,0.00232488380722179,0.00232823223254984,0.00242633494448408,0.00236956908456073,0.00249330899781819,0.00242714288317096,0.00245350745947311
60,"BMU","Bermuda",0.00102997999913445,0.000987484764830646,0.00094602900670534,0.000926326539415218,0.000846245372516767,0.000834632957681821,0.000819845697075278,0.000757509352765991,0.000740727156299897,0.000751248035979784,0.000707685752583344,0.000727005449660719,0.000727331752100409,0.000724531655791571,0.000532042340551073,0.000497457901577148,0.000510970201925826,0.000493733178681075,0.000504115610018295,0.000509279901400924,0.0005127369573817,0.00049241471128425
64,"BTN","Bhutan",0.00348029166681476,0.0037398713211485,0.00408080205179419,0.00440619806310463,0.00452806409062115,0.00479653135263941,0.0052747604588204,0.00537913570178011,0.00568861032598172,0.00594294387427563,0.00605433278725192,0.00639290306416597,0.00634423011601573,0.00658221199379442,0.00659962357665204,0.00675719874352296,0.00715552294032397,0.00734160368825468,0.00751776649772631,0.00732682205379342,0.00752114777957741,0.00742338548711472
68,"BOL","Bolivia",0.000540949564391434,0.000563753582949251,0.000545263208592356,0.000470413760854621,0.000525899194063714,0.000470727183376292,0.00040067343926577,0.000548273877262497,0.000478774523709686,0.0003758460568806,0.000362862406000694,0.000351354085078931,0.000340927517638617,0.000442556821518265,0.000369472630876227,0.000353401027672097,0.000394119453194762,0.000436919188967919,0.000412731081261817,0.000456177434589254,0.000457870726815317,0.000583693199723577
70,"BIH","Bosnia and Herzegovina",0.0348488971160408,0.0332707250151588,0.0345681919107165,0.0314400513751259,0.0274885718586325,0.0245823555647041,0.0208446395669743,0.0175287774960883,0.0176787380361225,0.0164703594645953,0.0152759584400994,0.0148439014166325,0.014287996577179,0.0134855147523669,0.0128498281314235,0.0125445048669758,0.0117064257553091,0.0108958846435744,0.0106542081852941,0.0109715700347491,0.0105427324109637,0.0111609659260693
72,"BWA","Botswana",0.00516153736147186,0.00518234934666789,0.00519383224932576,0.00540614040105312,0.00542363834156497,0.00551831531814672,0.00527875331006583,0.00567525661223581,0.00562714694393552,0.00535532386294264,0.00534390576079148,0.0054490594012523,0.00535060805172948,0.00536422845618321,0.00538957989958625,0.00524385489632661,0.00559278154848367,0.00540627779018951,0.00532148624527724,0.00539440585763284,0.00551498122202934,0.00539799212958853
76,"BRA","Brazil",0.00884309584825788,0.00824741152803128,0.00792605937205763,0.00775430375155051,0.00745647976740342,0.00703231958443393,0.00673155772839763,0.00631857373462282,0.00641448796123165,0.00634398383419418,0.00611552203554037,0.0061091374218272,0.00620524506878137,0.00591501498296984,0.00577655375958501,0.00581655188726273,0.00597915054024766,0.00572801890884961,0.00567891963390199,0.0057708871022158,0.00591594111849455,0.00611747031809897
92,"VGB","British Virgin Islands",0.00073951142790084,0.000644147330469724,0.00072110809762153,0.000720937938063426,0.000736405749044071,0.000606463942061839,0.000669032623173764,0.000718398803663345,0.000630791966906936,0.000661886640195995,0.000596629888159207,0.000647948863539827,0.00067229654848929,0.000694952142532454,0.000556898472160225,0.000510848547437859,0.000562561051315893,0.000571231058705977,0.000519299751807942,0.000494169650221841,0.000599735267690685,0.000604303161771664
96,"BRN","Brunei Darussalam",0.00282266033498308,0.00260721593791174,0.00310792664893023,0.0026326796247262,0.0025187746847402,0.00256877898126127,0.00377054107573373,0.00299875944057333,0.00313637774937863,0.00320657500894173,0.00300680098729502,0.00297372739916173,0.00312828354405604,0.00343989453647767,0.00253872904829507,0.00292564127965417,0.00316315805136675,0.00278750718150382,0.00278511692068899,0.00272737215328635,0.00271855639829553,0.00310083616803099
100,"BGR","Bulgaria",0.0657708086885659,0.0657295019767316,0.0634816713907664,0.0594449379355417,0.0530092391934194,0.0476130615236312,0.0422385729957337,0.0352973979305249,0.035583401406823,0.0344293319320661,0.032969120280756,0.0307015086469612,0.0309468287601044,0.0292683098657416,0.0293423369454865,0.0270516142280463,0.0265444901912773,0.0252339065206089,0.024323896765053,0.0257336213285433,0.0243253497416294,0.0257921920528501
854,"BFA","Burkina Faso",0.000760181001111893,0.000863196881841541,0.000871248392720602,0.000825196907107205,0.000869795552247433,0.000867093656557063,0.00088530014668802,0.000979018336894367,0.000945162563225684,0.000869858159521832,0.000928297036747808,0.000953486473252732,0.000929705225110385,0.0009885497812362,0.0010185286400407,0.00101462101812669,0.00102122111919178,0.00103951146208314,0.00110180412717704,0.00105587475269593,0.00111115544530321,0.00110091413652213
108,"BDI","Burundi",0.00945240678878324,0.0094600041900535,0.00970275806318914,0.00932732300804077,0.0102294479577068,0.00965611397869034,0.00961646596178704,0.00973447199558401,0.0103978906593644,0.0108274558334562,0.0103607316867554,0.0104365537716934,0.00998007821918153,0.00981281077289952,0.00974553282817974,0.0103243233559665,0.0106608024251822,0.0108665970054119,0.0100112163391195,0.0103717993153554,0.0100126346637629,0.0101498549268208
132,"CPV","Cabo Verde",0.000657113821836023,0.00069218555663901,0.00071791967367407,0.000690868467008841,0.000667940432724215,0.000684886913131305,0.000673100059474777,0.000669260627839595,0.000647145937875639,0.000683479129278545,0.000631396960399305,0.000572843864288347,0.000613424126130026,0.000587624486923311,0.000565882757632979,0.000521394894306224,0.000521573516599918,0.000558404922386969,0.000559575247240398,0.000511913121555473,0.000562807620166245,0.000544837420866772
116,"KHM","Cambodia",0.00351073182850704,0.0043596102779607,0.0047631188593961,0.00483865735073294,0.00487796074333883,0.00487618122864814,0.00519322685014101,0.00522793020221857,0.00513980063058149,0.00508134617746088,0.00537908158126337,0.00533912375623732,0.0053258727273334,0.00535790547738298,0.0050435034110478,0.00527888792257968,0.00540495916301739,0.00563641348034326,0.00541277827830239,0.00548057754173367,0.00524449176952851,0.00542360824099119
120,"CMR","Cameroon",0.00416242629996693,0.0041948759718975,0.00421800656792046,0.00418529329088211,0.00426402094435716,0.00432853999187257,0.00425668743578036,0.00421239480241622,0.00430868585362968,0.00435174420193297,0.0043808314057107,0.00437558112785861,0.00439796420564941,0.00465450858476598,0.00464044406963487,0.00466156627307163,0.00472598409544303,0.00475866587109811,0.00488100948409063,0.0047620172699942,0.0048413287001427,0.00481002739025502
124,"CAN","Canada",0.0161397491201168,0.0146210980462641,0.0143038516944525,0.013015838231401,0.0119599729818294,0.0111981090465219,0.0101209942563653,0.00905125978493668,0.0088030874167541,0.00858380276423748,0.00827847624159436,0.00792415253815572,0.00791053902819572,0.0074658145496588,0.00726213795500716,0.00689934639183951,0.00670390048855746,0.00636047056743463,0.0065029532469498,0.00647489299262437,0.00674249676947902,0.00660959387878297
136,"CYM","Cayman Islands",0.00123983337488324,0.00111241197245581,0.00104309864725977,0.000996315430409087,0.000980077196677194,0.000978173602220938,0.000943978890855961,0.000905493913750089,0.000890048031099999,0.00088264275751697,0.000898523377048903,0.000926619472002459,0.000897226748408382,0.000867895221707381,0.000690266733654714,0.000711468076580491,0.000718204720412778,0.000704216466937317,0.00071032884742361,0.000667193950794039,0.000691234796826941,0.000706234773969772
140,"CAF","Central African Republic",0.00119566025845591,0.00115128499753011,0.00117505003351125,0.00110007853451151,0.00125788428126744,0.00135208846068136,0.000928955374253571,0.000974503226838327,0.00113745253926905,0.000898890949592219,0.000846265821241205,0.00103648286105122,0.00112955529150214,0.00123725872315248,0.000985707348276945,0.00105195475763283,0.000851433789289211,0.0010343612995838,0.000939960088363061,0.000955550918258789,0.000801448888576779,0.000909561401469168
148,"TCD","Chad",0.000722371099736694,0.000784702788244081,0.00073597220223243,0.000710719754023514,0.000749694740457825,0.000754384400588613,0.000605491994966933,0.000665142406694745,0.000669688789025983,0.000654727330847819,0.000635825080171843,0.000589658933433675,0.000594131057106428,0.00074762192380366,0.000632520695420411,0.000613872973160155,0.000539589561089483,0.000599458446940021,0.000737549386951423,0.000592993571746446,0.000602175630802572,0.000611562574316588
152,"CHL","Chile",0.0696782125706016,0.0680025698712223,0.0653895028677168,0.065385787627062,0.0640717383851722,0.0638149553591466,0.060395549949429,0.0603177127913753,0.0604793161751624,0.0596289575903457,0.0609125433742644,0.0592124335675683,0.0598298904774123,0.059062290438942,0.0614250896855114,0.0602427641876199,0.0605800140434142,0.0599925136928466,0.0609288168015482,0.0609960949172115,0.0584564703190469,0.0596268988709128
156,"CHN","China",0.0702646964213538,0.0768899912683823,0.0816115166818892,0.0816074939162079,0.0818419681129902,0.0798709996060049,0.0776837863842972,0.0745480379869794,0.0771368219431048,0.0766774460952397,0.0781752743540555,0.0790810417206704,0.0792433234880738,0.07894211593754,0.0791923234442744,0.0783890485768214,0.0824208779498581,0.0820372702070387,0.0807530050785312,0.0803375275258491,0.081580059697497,0.0798871302047724
170,"COL","Colombia",0.00346993349797006,0.00340800997081785,0.00321450968626586,0.00311605393278521,0.00312805027036143,0.00299602109385589,0.00294609320389538,0.00283405447983095,0.00273001377358296,0.00281895786845686,0.00284100201650238,0.00279476193438321,0.00281812606727688,0.00271426590016154,0.00273057807779841,0.00275430653295655,0.00270772946253335,0.00267213052227571,0.00263761749288892,0.00270651560883691,0.00278275257810544,0.00276452361187954
174,"COM","Comoros",0.000451426477883673,0.000487934419794213,0.000550203513995462,0.000554613346665731,0.000566126631191471,0.000553119377885058,0.000598846621575792,0.000560480186860767,0.000603889919788152,0.000590085020153653,0.000625073045592093,0.000599037368750887,0.000656358860196428,0.000662197510484016,0.000489310608733363,0.000497460257120616,0.000484952331661989,0.000510453971992431,0.00048374378954779,0.000491466824276186,0.00051097563692046,0.000491730388478694
184,"COK","Cook Islands",0.000265131028123792,0.000281776822006122,0.000277253587833098,0.000253718127797827,0.000260378806738537,0.000276098115882318,0.000284141046753747,0.00029689180276132,0.000286508267420717,0.000283828491421174,0.000287447462242608,0.000279118119134861,0.000280785790610848,0.000282954930054032,0.000241020264914395,0.000261622695239022,0.000253299322793906,0.000242755166151357,0.000254757762697956,0.000239677459049433,0.000238437876731992,0.000242837466926237
